line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	1	1	0	0	4	287	0	0	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	43	1	24	0.333333	8
17	1	1	0	0	4	287	0	0	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	43	1	24	0.333333	8
17	2	2	0	0	3	287	0	0	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	51	1	24	0.333333	8
19	4	4	0	0	1	287	0.5	12	3	72	67	0	1	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	70	3.5	84	1.5	36
21	1	1	0	0	4	287	1	24	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	0	0	0.333333	8	36	2	48	0.333333	8
21	1	1	0	0	4	287	1	24	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	0	0	0.333333	8	36	2	48	0.333333	8
21	2	2	0	0	3	287	1	24	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	0	0	0.333333	8	52	2	48	0.333333	8
25	1	1	0	0	4	288	2	48	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	1	24	0.333333	8	43	3	72	0.333333	8
25	1	1	0	0	4	288	2	48	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	1	24	0.333333	8	43	3	72	0.333333	8
25	2	2	0	0	3	288	2	48	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	1	24	0.333333	8	51	3	72	0.333333	8
28	1	1	0	0	4	288	3	72	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	2	48	0.333333	8	36	4	96	0.333333	8
28	1	1	0	0	4	288	3	72	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	2	48	0.333333	8	36	4	96	0.333333	8
28	2	2	0	0	3	288	3	72	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	2	48	0.333333	8	52	4	96	0.333333	8
30	4	4	0	0	1	288	3.5	84	1.5	36	70	0	0	0	0	0	0	0	0	0	0	0	67	0.5	12	3	72	69	5	120	1.5	36
33	1	1	0	0	4	289	4	96	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	3	72	0.333333	8	43	5	120	0.333333	8
33	1	1	0	0	4	289	4	96	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	3	72	0.333333	8	43	5	120	0.333333	8
33	2	2	0	0	3	289	4	96	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	3	72	0.333333	8	51	5	120	0.333333	8
36	1	1	0	0	4	289	5	120	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	4	96	0.333333	8	36	6	144	0.333333	8
36	1	1	0	0	4	289	5	120	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	4	96	0.333333	8	36	6	144	0.333333	8
36	2	2	0	0	3	289	5	120	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	4	96	0.333333	8	52	6	144	0.333333	8
36	4	4	0	0	1	289	5	120	1.5	36	69	0	0	0	0	0	0	0	0	0	0	0	70	3.5	84	1.5	36	67	6.5	156	1.5	36
40	1	1	0	0	4	290	6	144	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	5	120	0.333333	8	43	7	168	0.333333	8
40	1	1	0	0	4	290	6	144	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	5	120	0.333333	8	43	7	168	0.333333	8
40	2	2	0	0	3	290	6	144	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	5	120	0.333333	8	51	7	168	0.333333	8
42	4	4	0	0	1	290	6.5	156	1.5	36	67	0	0	0	0	0	0	0	0	0	0	1	69	5	120	1.5	36	70	8	192	1.5	36
44	1	1	0	0	4	290	7	168	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	6	144	0.333333	8	36	8	192	0.333333	8
44	1	1	0	0	4	290	7	168	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	6	144	0.333333	8	36	8	192	0.333333	8
44	2	2	0	0	3	290	7	168	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	6	144	0.333333	8	52	8	192	0.333333	8
48	1	1	0	0	4	291	8	192	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	7	168	0.333333	8	43	9	216	0.333333	8
48	1	1	0	0	4	291	8	192	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	7	168	0.333333	8	43	9	216	0.333333	8
48	2	2	0	0	3	291	8	192	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	7	168	0.333333	8	51	9	216	0.333333	8
48	4	4	0	0	1	291	8	192	1.5	36	70	0	0	0	0	0	0	0	0	0	1	0	67	6.5	156	1.5	36	69	9.5	228	1.5	36
51	1	1	0	0	4	291	9	216	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	8	192	0.333333	8	36	10	240	0.333333	8
51	1	1	0	0	4	291	9	216	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	8	192	0.333333	8	36	10	240	0.333333	8
51	2	2	0	0	3	291	9	216	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	8	192	0.333333	8	52	10	240	0.333333	8
53	4	4	0	0	1	291	9.5	228	1.5	36	69	0	0	0	0	0	0	0	0	0	0	0	70	8	192	1.5	36	67	11	264	1.5	36
56	1	1	0	0	4	292	10	240	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	9	216	0.333333	8	43	11	264	0.333333	8
56	1	1	0	0	4	292	10	240	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	9	216	0.333333	8	43	11	264	0.333333	8
56	2	2	0	0	3	292	10	240	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	9	216	0.333333	8	51	11	264	0.333333	8
59	1	1	0	0	4	292	11	264	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	10	240	0.333333	8	36	12	288	0.333333	8
59	1	1	0	0	4	292	11	264	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	10	240	0.333333	8	36	12	288	0.333333	8
59	2	2	0	0	3	292	11	264	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	10	240	0.333333	8	52	12	288	0.333333	8
59	4	4	0	0	1	292	11	264	1.5	36	67	0	0	0	0	0	0	0	0	0	0	0	69	9.5	228	1.5	36	70	12.5	300	3	72
63	1	1	0	0	4	293	12	288	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	11	264	0.333333	8	43	13	312	0.333333	8
63	1	1	0	0	4	293	12	288	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	11	264	0.333333	8	43	13	312	0.333333	8
63	2	2	0	0	3	293	12	288	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	11	264	0.333333	8	51	13	312	0.333333	8
65	4	4	0	0	1	293	12.5	300	3	72	70	0	1	0	0	0	0	0	0	0	1	0	67	11	264	1.5	36	69	15.5	372	3	72
67	1	1	0	0	4	293	13	312	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	12	288	0.333333	8	36	14	336	0.333333	8
67	1	1	0	0	4	293	13	312	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	12	288	0.333333	8	36	14	336	0.333333	8
67	2	2	0	0	3	293	13	312	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	12	288	0.333333	8	52	14	336	0.333333	8
71	1	1	0	0	4	294	14	336	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	13	312	0.333333	8	43	15	360	0.333333	8
71	1	1	0	0	4	294	14	336	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	13	312	0.333333	8	43	15	360	0.333333	8
71	2	2	0	0	3	294	14	336	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	13	312	0.333333	8	51	15	360	0.333333	8
74	1	1	0	0	4	294	15	360	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	14	336	0.333333	8	36	16	384	0.333333	8
74	1	1	0	0	4	294	15	360	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	14	336	0.333333	8	36	16	384	0.333333	8
74	2	2	0	0	3	294	15	360	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	14	336	0.333333	8	52	16	384	0.333333	8
76	4	4	0	0	1	294	15.5	372	3	72	69	0	0	0	0	0	0	0	0	0	0	0	70	12.5	300	3	72	67	18.5	444	3	72
79	1	1	0	0	4	295	16	384	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	15	360	0.333333	8	43	17	408	0.333333	8
79	1	1	0	0	4	295	16	384	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	15	360	0.333333	8	43	17	408	0.333333	8
79	2	2	0	0	3	295	16	384	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	15	360	0.333333	8	51	17	408	0.333333	8
82	1	1	0	0	4	295	17	408	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	16	384	0.333333	8	36	18	432	0.333333	8
82	1	1	0	0	4	295	17	408	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	16	384	0.333333	8	36	18	432	0.333333	8
82	2	2	0	0	3	295	17	408	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	16	384	0.333333	8	52	18	432	0.333333	8
86	1	1	0	0	4	296	18	432	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	17	408	0.333333	8	43	19	456	0.333333	8
86	1	1	0	0	4	296	18	432	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	17	408	0.333333	8	43	19	456	0.333333	8
86	2	2	0	0	3	296	18	432	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	17	408	0.333333	8	51	19	456	0.333333	8
88	4	4	0	0	1	296	18.5	444	3	72	67	0	0	0	0	0	0	0	0	0	0	0	69	15.5	372	3	72	63	21.5	516	3	72
90	1	1	0	0	4	296	19	456	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	18	432	0.333333	8	36	20	480	0.333333	8
90	1	1	0	0	4	296	19	456	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	18	432	0.333333	8	36	20	480	0.333333	8
90	2	2	0	0	3	296	19	456	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	18	432	0.333333	8	52	20	480	0.333333	8
94	1	1	0	0	4	297	20	480	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	19	456	0.333333	8	43	21	504	0.333333	8
94	1	1	0	0	4	297	20	480	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	19	456	0.333333	8	43	21	504	0.333333	8
94	2	2	0	0	3	297	20	480	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	19	456	0.333333	8	51	21	504	0.333333	8
97	1	1	0	0	4	297	21	504	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	20	480	0.333333	8	36	22	528	0.333333	8
97	1	1	0	0	4	297	21	504	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	20	480	0.333333	8	36	22	528	0.333333	8
97	2	2	0	0	3	297	21	504	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	20	480	0.333333	8	52	22	528	0.333333	8
99	4	4	0	0	1	297	21.5	516	3	72	63	0	0	0	0	0	0	0	0	0	1	0	67	18.5	444	3	72	62	24.5	588	1.5	36
102	1	1	0	0	4	298	22	528	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	21	504	0.333333	8	43	23	552	0.333333	8
102	1	1	0	0	4	298	22	528	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	21	504	0.333333	8	43	23	552	0.333333	8
102	2	2	0	0	3	298	22	528	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	21	504	0.333333	8	51	23	552	0.333333	8
105	1	1	0	0	4	298	23	552	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	22	528	0.333333	8	36	24	576	0.333333	8
105	1	1	0	0	4	298	23	552	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	22	528	0.333333	8	36	24	576	0.333333	8
105	2	2	0	0	3	298	23	552	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	22	528	0.333333	8	52	24	576	0.333333	8
109	1	1	0	0	4	299	24	576	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	23	552	0.333333	8	43	25	600	0.333333	8
109	1	1	0	0	4	299	24	576	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	23	552	0.333333	8	43	25	600	0.333333	8
109	2	2	0	0	3	299	24	576	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	23	552	0.333333	8	51	25	600	0.333333	8
111	4	4	0	0	1	299	24.5	588	1.5	36	62	0	0	0	0	0	0	0	0	0	0	1	63	21.5	516	3	72	55	26	624	1.5	36
113	1	1	0	0	4	299	25	600	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	24	576	0.333333	8	36	26	624	0.333333	8
113	1	1	0	0	4	299	25	600	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	24	576	0.333333	8	36	26	624	0.333333	8
113	2	2	0	0	3	299	25	600	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	24	576	0.333333	8	52	26	624	0.333333	8
117	1	1	0	0	4	300	26	624	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	25	600	0.333333	8	43	27	648	0.333333	8
117	1	1	0	0	4	300	26	624	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	25	600	0.333333	8	43	27	648	0.333333	8
117	2	2	0	0	3	300	26	624	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	25	600	0.333333	8	51	27	648	0.333333	8
117	4	4	0	0	1	300	26	624	1.5	36	55	0	0	0	0	0	0	0	0	0	1	0	62	24.5	588	1.5	36	58	27.5	660	1.5	36
120	1	1	0	0	4	300	27	648	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	26	624	0.333333	8	36	28	672	0.333333	8
120	1	1	0	0	4	300	27	648	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	26	624	0.333333	8	36	28	672	0.333333	8
120	2	2	0	0	3	300	27	648	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	26	624	0.333333	8	52	28	672	0.333333	8
122	4	4	0	0	1	300	27.5	660	1.5	36	58	0	0	0	0	0	0	0	0	0	0	0	55	26	624	1.5	36	60	29	696	1.5	36
125	1	1	0	0	4	301	28	672	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	27	648	0.333333	8	43	29	696	0.333333	8
125	1	1	0	0	4	301	28	672	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	27	648	0.333333	8	43	29	696	0.333333	8
125	2	2	0	0	3	301	28	672	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	27	648	0.333333	8	51	29	696	0.333333	8
128	1	1	0	0	4	301	29	696	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	28	672	0.333333	8	36	30	720	0.333333	8
128	1	1	0	0	4	301	29	696	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	28	672	0.333333	8	36	30	720	0.333333	8
128	2	2	0	0	3	301	29	696	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	28	672	0.333333	8	52	30	720	0.333333	8
128	4	4	0	0	1	301	29	696	1.5	36	60	0	0	0	0	0	0	0	0	0	0	0	58	27.5	660	1.5	36	62	30.5	732	1.5	36
132	1	1	0	0	4	302	30	720	0.333333	8	36	1	0	0	0	0	1	0	0	0	0	0	43	29	696	0.333333	8	43	31	744	0.333333	8
132	1	1	0	0	4	302	30	720	0.333333	8	43	1	0	0	0	0	0	0	0	0	0	0	43	29	696	0.333333	8	43	31	744	0.333333	8
132	2	2	0	0	3	302	30	720	0.333333	8	52	0	0	0	0	0	1	0	0	0	0	0	51	29	696	0.333333	8	51	31	744	0.333333	8
132	3	3	0	0	2	302	30	720	0.125	3	55	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	58	30.125	723	0.125	3
133	3	3	0	0	2	302	30.125	723	0.125	3	58	0	0	0	0	0	0	0	0	0	0	0	55	30	720	0.125	3	58	30.25	726	0.125	3
134	3	3	0	0	2	302	30.25	726	0.125	3	58	0	0	0	0	0	0	0	0	0	0	0	58	30.125	723	0.125	3	60	30.375	729	0.125	3
136	3	3	0	0	2	302	30.375	729	0.125	3	60	0	0	0	0	0	0	0	0	0	0	0	58	30.25	726	0.125	3	62	30.5	732	0.125	3
137	3	3	0	0	2	302	30.5	732	0.125	3	62	0	0	0	0	0	0	0	0	0	0	0	60	30.375	729	0.125	3	66	30.625	735	0.125	3
137	4	4	0	0	1	302	30.5	732	1.5	36	62	0	0	0	0	0	0	0	0	0	0	1	60	29	696	1.5	36	-1	-1	-1	-1	-1
138	3	3	0	0	2	302	30.625	735	0.125	3	66	0	0	0	0	0	0	0	0	0	0	0	62	30.5	732	0.125	3	-1	-1	-1	-1	-1
141	1	1	0	0	4	302	31	744	0.333333	8	43	1	0	0	0	0	1	0	0	0	0	0	36	30	720	0.333333	8	-1	-1	-1	-1	-1
141	1	1	0	0	4	302	31	744	0.333333	8	52	1	0	0	0	0	0	0	0	0	0	0	36	30	720	0.333333	8	-1	-1	-1	-1	-1
141	2	2	0	0	3	302	31	744	0.333333	8	51	0	0	0	0	0	1	0	0	0	0	0	52	30	720	0.333333	8	-1	-1	-1	-1	-1
