line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	11	11	0	0	5	142	0	0	0	0	60	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	66	0	0	0	0
18	11	11	0	0	5	142	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	72	0	0	1	4
19	1	1	0	0	11	142	0	0	1	4	38	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	38	6	24	1	4
19	10	10	0	0	6	142	0	0	0.5	2	38	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	39	0.5	2	0.5	2
19	11	11	0	0	5	142	0	0	1	4	72	0	0	0	0	0	0	0	0	0	1	1	66	0	0	0	0	70	1	4	0.5	2
20	10	10	0	0	6	142	0.5	2	0.5	2	39	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0.5	2	51	1	4	0.5	2
21	10	10	0	0	6	142	1	4	0.5	2	51	0	0	0	0	0	0	0	0	0	0	1	39	0.5	2	0.5	2	50	1.5	6	0.5	2
21	11	11	0	0	5	142	1	4	0.5	2	70	0	0	0	0	0	0	0	0	0	0	0	72	0	0	1	4	69	1.5	6	0.5	2
22	10	10	0	0	6	142	1.5	6	0.5	2	50	0	0	0	0	0	0	0	0	0	1	0	51	1	4	0.5	2	51	2	8	0.5	2
22	11	11	0	0	5	142	1.5	6	0.5	2	69	0	0	0	0	0	0	0	0	0	0	0	70	1	4	0.5	2	70	2	8	0.5	2
23	10	10	0	0	6	142	2	8	0.5	2	51	0	0	0	0	0	0	0	0	0	0	0	50	1.5	6	0.5	2	63	2.5	10	0.5	2
23	11	11	0	0	5	142	2	8	0.5	2	70	0	0	0	0	0	0	0	0	0	0	0	69	1.5	6	0.5	2	72	2.5	10	0.5	2
24	10	10	0	0	6	142	2.5	10	0.5	2	63	0	0	0	0	0	0	0	0	0	0	1	51	2	8	0.5	2	63	3	12	0.5	2
24	11	11	0	0	5	142	2.5	10	0.5	2	72	0	0	0	0	0	0	0	0	0	0	0	70	2	8	0.5	2	66	3	12	0	0
26	11	11	0	0	5	143	3	12	0	0	66	0	0	0	0	0	0	0	0	0	1	0	72	2.5	10	0.5	2	70	3	12	1	4
27	10	10	0	0	6	143	3	12	0.5	2	63	0	0	0	0	0	0	0	0	0	1	0	63	2.5	10	0.5	2	51	3.5	14	0.5	2
27	11	11	0	0	5	143	3	12	1	4	70	0	0	0	0	0	0	0	0	0	0	1	66	3	12	0	0	69	4	16	1	4
28	10	10	0	0	6	143	3.5	14	0.5	2	51	0	0	0	0	0	0	0	0	0	0	0	63	3	12	0.5	2	50	4	16	0.5	2
29	10	10	0	0	6	143	4	16	0.5	2	50	0	0	0	0	0	0	0	0	0	0	1	51	3.5	14	0.5	2	51	4.5	18	0.5	2
29	11	11	0	0	5	143	4	16	1	4	69	0	0	0	0	0	0	0	0	0	0	1	70	3	12	1	4	70	5	20	1	4
30	10	10	0	0	6	143	4.5	18	0.5	2	51	0	0	0	0	0	0	0	0	0	1	0	50	4	16	0.5	2	39	5	20	0.5	2
31	10	10	0	0	6	143	5	20	0.5	2	39	0	0	0	0	0	0	0	0	0	0	0	51	4.5	18	0.5	2	38	5.5	22	0.5	2
31	11	11	0	0	5	143	5	20	1	4	70	0	0	0	0	0	0	0	0	0	1	0	69	4	16	1	4	60	6	24	0	0
32	10	10	0	0	6	143	5.5	22	0.5	2	38	0	0	0	0	0	0	0	0	0	0	1	39	5	20	0.5	2	38	6	24	0.5	2
34	11	11	0	0	5	144	6	24	0	0	60	0	0	0	0	0	0	0	0	0	1	0	70	5	20	1	4	66	6	24	0	0
35	11	11	0	0	5	144	6	24	0	0	66	0	0	0	0	0	0	0	0	0	0	0	60	6	24	0	0	72	6	24	1	4
36	1	1	0	0	11	144	6	24	1	4	38	0	0	0	0	0	0	0	0	0	0	0	38	0	0	1	4	38	12	48	1	4
36	10	10	0	0	6	144	6	24	0.5	2	38	0	0	0	0	0	0	0	0	0	1	0	38	5.5	22	0.5	2	39	6.5	26	0.5	2
36	11	11	0	0	5	144	6	24	1	4	72	0	0	0	0	0	0	0	0	0	0	1	66	6	24	0	0	70	7	28	0.5	2
37	10	10	0	0	6	144	6.5	26	0.5	2	39	0	0	0	0	0	0	0	0	0	0	0	38	6	24	0.5	2	51	7	28	0.5	2
38	10	10	0	0	6	144	7	28	0.5	2	51	0	0	0	0	0	0	0	0	0	0	1	39	6.5	26	0.5	2	50	7.5	30	0.5	2
38	11	11	0	0	5	144	7	28	0.5	2	70	0	0	0	0	0	0	0	0	0	0	0	72	6	24	1	4	69	7.5	30	0.5	2
39	10	10	0	0	6	144	7.5	30	0.5	2	50	0	0	0	0	0	0	0	0	0	1	0	51	7	28	0.5	2	51	8	32	0.5	2
39	11	11	0	0	5	144	7.5	30	0.5	2	69	0	0	0	0	0	0	0	0	0	0	0	70	7	28	0.5	2	70	8	32	0.5	2
40	10	10	0	0	6	144	8	32	0.5	2	51	0	0	0	0	0	0	0	0	0	0	0	50	7.5	30	0.5	2	63	8.5	34	0.5	2
40	11	11	0	0	5	144	8	32	0.5	2	70	0	0	0	0	0	0	0	0	0	0	0	69	7.5	30	0.5	2	72	8.5	34	0.5	2
41	10	10	0	0	6	144	8.5	34	0.5	2	63	0	0	0	0	0	0	0	0	0	0	1	51	8	32	0.5	2	63	9	36	0.5	2
41	11	11	0	0	5	144	8.5	34	0.5	2	72	0	0	0	0	0	0	0	0	0	0	0	70	8	32	0.5	2	66	9	36	0	0
43	11	11	0	0	5	145	9	36	0	0	66	0	0	0	0	0	0	0	0	0	1	0	72	8.5	34	0.5	2	70	9	36	1	4
44	10	10	0	0	6	145	9	36	0.5	2	63	0	0	0	0	0	0	0	0	0	1	0	63	8.5	34	0.5	2	51	9.5	38	0.5	2
44	11	11	0	0	5	145	9	36	1	4	70	0	0	0	0	0	0	0	0	0	0	1	66	9	36	0	0	69	10	40	1	4
45	10	10	0	0	6	145	9.5	38	0.5	2	51	0	0	0	0	0	0	0	0	0	0	0	63	9	36	0.5	2	50	10	40	0.5	2
46	10	10	0	0	6	145	10	40	0.5	2	50	0	0	0	0	0	0	0	0	0	0	1	51	9.5	38	0.5	2	51	10.5	42	0.5	2
46	11	11	0	0	5	145	10	40	1	4	69	0	0	0	0	0	0	0	0	0	0	1	70	9	36	1	4	70	11	44	1	4
47	10	10	0	0	6	145	10.5	42	0.5	2	51	0	0	0	0	0	0	0	0	0	1	0	50	10	40	0.5	2	39	11	44	0.5	2
48	10	10	0	0	6	145	11	44	0.5	2	39	0	0	0	0	0	0	0	0	0	0	0	51	10.5	42	0.5	2	38	11.5	46	0.5	2
48	11	11	0	0	5	145	11	44	1	4	70	0	0	0	0	0	0	0	0	0	1	0	69	10	40	1	4	60	12	48	0	0
49	10	10	0	0	6	145	11.5	46	0.5	2	38	0	0	0	0	0	0	0	0	0	0	1	39	11	44	0.5	2	38	12.5	50	0.5	2
51	11	11	0	0	5	146	12	48	0	0	60	0	0	0	0	0	0	0	0	0	1	0	70	11	44	1	4	66	12	48	0	0
52	11	11	0	0	5	146	12	48	0	0	66	0	0	0	0	0	0	0	0	0	0	0	60	12	48	0	0	72	12	48	1	4
53	1	1	0	0	11	146	12	48	1	4	38	0	0	0	0	0	0	0	0	0	0	0	38	6	24	1	4	38	18	72	1	4
53	2	2	0	0	10	146	12	48	6.75	27	38	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	50	18.75	75	0.75	3
53	4	4	0	0	9	146	12	48	6	24	50	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	55	18	72	3	12
53	6	6	0	0	8	146	12	48	6	24	60	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	65	18	72	3	12
53	8	8	0	0	7	146	12	48	3	12	66	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	67	15	60	3	12
53	11	11	0	0	5	146	12	48	1	4	72	0	0	0	0	0	0	0	0	0	0	1	66	12	48	0	0	70	13	52	0.5	2
54	10	10	0	0	6	146	12.5	50	0.5	2	38	0	0	0	0	0	0	0	0	0	1	0	38	11.5	46	0.5	2	50	13	52	0.5	2
55	10	10	0	0	6	146	13	52	0.5	2	50	0	0	0	0	0	0	0	0	0	0	0	38	12.5	50	0.5	2	51	13.5	54	0.5	2
55	11	11	0	0	5	146	13	52	0.5	2	70	0	0	0	0	0	0	0	0	0	0	0	72	12	48	1	4	69	13.5	54	0.5	2
56	10	10	0	0	6	146	13.5	54	0.5	2	51	0	0	0	0	0	0	0	0	0	0	0	50	13	52	0.5	2	50	14	56	0.5	2
56	11	11	0	0	5	146	13.5	54	0.5	2	69	0	0	0	0	0	0	0	0	0	0	0	70	13	52	0.5	2	70	14	56	0.5	2
57	10	10	0	0	6	146	14	56	0.5	2	50	0	0	0	0	0	0	0	0	0	0	0	51	13.5	54	0.5	2	62	14.5	58	0.5	2
