line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
18	1	1	1	0	4	61	0	0	1.5	6	53	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	41	1.5	6	1.5	6
18	2	1	2	0	4	61	0	0	3	12	58	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	58	6	24	3	12
18	2	1	2	0	4	61	0	0	3	12	61	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	58	6	24	3	12
18	3	2	0	0	3	61	0	0	3	12	63	0	0	0	0	0	0	1	0	0	1	0	-1	-1	-1	-1	-1	76	3	12	3	12
18	5	4	0	0	2	61	0	0	0.75	3	64	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	61	0.75	3	0.75	3
18	6	5	1	0	1	61	0	0	0.5	2	78	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	70	0.5	2	0.5	2
18	7	5	2	0	1	61	0	0	1.5	6	78	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	81	2.5	10	0.5	2
19	6	5	1	0	1	61	0.5	2	0.5	2	70	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0.5	2	73	1	4	0.5	2
20	5	4	0	0	2	61	0.75	3	0.75	3	61	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0.75	3	58	1.5	6	0.75	3
21	6	5	1	0	1	61	1	4	0.5	2	73	0	0	0	0	0	0	0	0	0	0	0	70	0.5	2	0.5	2	76	1.5	6	0.5	2
22	1	1	1	0	4	61	1.5	6	1.5	6	41	0	0	0	0	0	0	0	0	0	0	0	53	0	0	1.5	6	34	3	12	3	12
22	5	4	0	0	2	61	1.5	6	0.75	3	58	0	0	0	0	0	0	0	0	0	0	0	61	0.75	3	0.75	3	53	2.25	9	0.75	3
22	6	5	1	0	1	61	1.5	6	0.5	2	76	0	0	0	0	0	0	0	0	0	0	0	73	1	4	0.5	2	78	2	8	0.5	2
