line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	1	1	0	0	17	124	0	0	0.5	2	33	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	3	3	0	0	16	124	0	0	0.5	2	45	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	5	5	0	0	15	124	0	0	0.5	2	57	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	65	1	4	1.5	6
17	7	7	0	0	14	124	0	0	0.5	2	57	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	9	9	0	0	13	124	0	0	0.5	2	57	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	11	11	0	0	12	124	0	0	0.5	2	-13988	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-13988	1	4	0.5	2
17	13	13	0	0	11	124	0	0	0.5	2	33	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	33	1	4	0.5	2
17	21	21	0	0	7	124	0	0	0.5	2	53	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	53	1	4	0.5	2
17	23	23	0	0	6	124	0	0	0.5	2	57	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	25	25	0	0	5	124	0	0	0.5	2	57	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	45	1	4	15	60
17	27	27	0	0	4	124	0	0	0.5	2	57	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	65	1	4	1.5	6
17	29	29	0	0	3	124	0	0	0.5	2	57	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	15	15	0	0	10	124	0.5	2	0.5	2	50	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	50	1.5	6	0.5	2
18	17	17	0	0	9	124	0.5	2	0.5	2	53	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	55	1.5	6	0.5	2
18	19	19	0	0	8	124	0.5	2	0.5	2	57	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	59	1.5	6	0.5	2
19	5	5	0	0	15	124	1	4	1.5	6	65	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0.5	2	64	2.5	10	0.25	1
19	11	11	0	0	12	124	1	4	0.5	2	-13988	0	0	0	0	0	0	0	0	0	0	0	-13988	0	0	0.5	2	-13988	2.5	10	0.5	2
19	13	13	0	0	11	124	1	4	0.5	2	33	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0.5	2	33	2.5	10	0.5	2
19	21	21	0	0	7	124	1	4	0.5	2	53	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0.5	2	53	2.5	10	0.5	2
19	25	25	0	0	5	124	1	4	15	60	45	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0.5	2	-1	-1	-1	-1	-1
19	27	27	0	0	4	124	1	4	1.5	6	65	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0.5	2	64	2.5	10	0.25	1
19	31	31	0	0	2	124	1	4	1.5	6	84	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	83	2.5	10	0.25	1
19	33	33	0	0	1	124	1	4	1.5	6	93	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	92	2.5	10	0.25	1
20	15	15	0	0	10	124	1.5	6	0.5	2	50	0	0	0	0	0	0	0	0	0	0	0	50	0.5	2	0.5	2	50	2	8	0.5	2
20	17	17	0	0	9	124	1.5	6	0.5	2	55	0	0	0	0	0	0	0	0	0	0	0	53	0.5	2	0.5	2	56	2	8	0.5	2
20	19	19	0	0	8	124	1.5	6	0.5	2	59	0	0	0	0	0	0	0	0	0	0	0	57	0.5	2	0.5	2	60	2	8	0.5	2
22	15	15	0	0	10	125	2	8	0.5	2	50	0	0	0	0	0	0	0	0	0	0	0	50	1.5	6	0.5	2	50	3	12	0.5	2
22	17	17	0	0	9	125	2	8	0.5	2	56	0	0	0	0	0	0	0	0	0	0	0	55	1.5	6	0.5	2	54	3	12	0.5	2
22	19	19	0	0	8	125	2	8	0.5	2	60	0	0	0	0	0	0	0	0	0	0	0	59	1.5	6	0.5	2	58	3	12	0.5	2
23	5	5	0	0	15	125	2.5	10	0.25	1	64	0	0	0	0	0	0	0	0	0	0	0	65	1	4	1.5	6	62	2.75	11	0.25	1
23	11	11	0	0	12	125	2.5	10	0.5	2	-13988	0	0	0	0	0	0	0	0	0	0	0	-13988	1	4	0.5	2	-13988	3.5	14	0.5	2
23	13	13	0	0	11	125	2.5	10	0.5	2	33	0	0	0	0	0	0	0	0	0	0	0	33	1	4	0.5	2	33	3.5	14	0.5	2
23	21	21	0	0	7	125	2.5	10	0.5	2	53	0	0	0	0	0	0	0	0	0	0	0	53	1	4	0.5	2	53	3.5	14	0.5	2
23	27	27	0	0	4	125	2.5	10	0.25	1	64	0	0	0	0	0	0	0	0	0	0	0	65	1	4	1.5	6	62	2.75	11	0.25	1
23	31	31	0	0	2	125	2.5	10	0.25	1	83	0	0	0	0	0	0	0	0	0	0	0	84	1	4	1.5	6	81	2.75	11	0.25	1
23	33	33	0	0	1	125	2.5	10	0.25	1	92	0	0	0	0	0	0	0	0	0	0	0	93	1	4	1.5	6	90	2.75	11	0.25	1
24	5	5	0	0	15	125	2.75	11	0.25	1	62	0	0	0	0	0	0	0	0	0	0	0	64	2.5	10	0.25	1	61	3	12	1	4
24	27	27	0	0	4	125	2.75	11	0.25	1	62	0	0	0	0	0	0	0	0	0	0	0	64	2.5	10	0.25	1	61	3	12	1	4
24	31	31	0	0	2	125	2.75	11	0.25	1	81	0	0	0	0	0	0	0	0	0	0	0	83	2.5	10	0.25	1	80	3	12	1	4
24	33	33	0	0	1	125	2.75	11	0.25	1	90	0	0	0	0	0	0	0	0	0	0	0	92	2.5	10	0.25	1	89	3	12	1	4
25	5	5	0	0	15	125	3	12	1	4	61	0	0	0	0	0	0	1	0	0	1	0	62	2.75	11	0.25	1	62	4	16	0.5	2
25	15	15	0	0	10	125	3	12	0.5	2	50	0	0	0	0	0	0	0	0	0	0	0	50	2	8	0.5	2	50	4	16	0.5	2
25	17	17	0	0	9	125	3	12	0.5	2	54	0	0	0	0	0	0	0	0	0	0	0	56	2	8	0.5	2	53	4	16	0.5	2
25	19	19	0	0	8	125	3	12	0.5	2	58	0	0	0	0	0	0	0	0	0	0	0	60	2	8	0.5	2	57	4	16	0.5	2
25	27	27	0	0	4	125	3	12	1	4	61	0	0	0	0	0	0	1	0	0	1	0	62	2.75	11	0.25	1	62	4	16	0.5	2
25	31	31	0	0	2	125	3	12	1	4	80	0	0	0	0	0	0	1	0	0	1	0	81	2.75	11	0.25	1	81	4	16	0.5	2
25	33	33	0	0	1	125	3	12	1	4	89	0	0	0	0	0	0	1	0	0	1	0	90	2.75	11	0.25	1	90	4	16	0.5	2
26	11	11	0	0	12	125	3.5	14	0.5	2	-13988	0	0	0	0	0	0	0	0	0	0	0	-13988	2.5	10	0.5	2	-13988	5	20	0.5	2
26	13	13	0	0	11	125	3.5	14	0.5	2	33	0	0	0	0	0	0	0	0	0	0	0	33	2.5	10	0.5	2	33	5	20	0.5	2
26	21	21	0	0	7	125	3.5	14	0.5	2	53	0	0	0	0	0	0	0	0	0	0	0	53	2.5	10	0.5	2	53	5	20	0.5	2
