line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	1	1	0	0	3	25	0	0	0.5	2	44	1	1	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	44	0.5	2	0.5	2
17	1	1	0	0	3	25	0	0	0.5	2	48	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	44	0.5	2	0.5	2
17	2	2	0	0	2	25	0	0	0.5	2	68	1	1	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	68	0.5	2	0.5	2
17	2	2	0	0	2	25	0	0	0.5	2	72	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	68	0.5	2	0.5	2
17	4	4	0	0	1	25	0	0	0.75	3	69	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	77	0.75	3	0.75	3
18	1	1	0	0	3	25	0.5	2	0.5	2	44	1	0	0	0	0	1	0	0	0	0	0	44	0	0	0.5	2	44	4.5	18	0.5	2
18	1	1	0	0	3	25	0.5	2	0.5	2	48	1	0	0	0	0	0	0	0	0	0	0	44	0	0	0.5	2	44	4.5	18	0.5	2
18	2	2	0	0	2	25	0.5	2	0.5	2	68	1	0	0	0	0	1	0	0	0	0	0	68	0	0	0.5	2	68	4.5	18	0.5	2
18	2	2	0	0	2	25	0.5	2	0.5	2	72	1	0	0	0	0	0	0	0	0	0	0	68	0	0	0.5	2	68	4.5	18	0.5	2
19	4	4	0	0	1	25	0.75	3	0.75	3	77	0	0	0	0	0	1	0	0	0	0	1	69	0	0	0.75	3	77	1.5	6	0.75	3
21	4	4	0	0	1	25	1.5	6	0.75	3	77	0	0	0	0	0	1	0	0	0	0	0	77	0.75	3	0.75	3	77	2.25	9	0.75	3
22	4	4	0	0	1	25	2.25	9	0.75	3	77	0	0	0	0	0	1	0	0	0	0	0	77	1.5	6	0.75	3	77	3	12	0.75	3
24	4	4	0	0	1	26	3	12	0.75	3	77	0	0	0	0	0	1	0	0	0	0	0	77	2.25	9	0.75	3	76	3.75	15	0.75	3
25	4	4	0	0	1	26	3.75	15	0.75	3	76	0	0	0	0	0	1	0	0	0	0	0	77	3	12	0.75	3	74	4.5	18	0.75	3
27	1	1	0	0	3	26	4.5	18	0.5	2	44	1	0	0	0	0	0	0	0	0	0	0	44	0.5	2	0.5	2	44	5	20	0.5	2
27	1	1	0	0	3	26	4.5	18	0.5	2	48	1	0	0	0	0	0	0	0	0	0	0	44	0.5	2	0.5	2	44	5	20	0.5	2
27	2	2	0	0	2	26	4.5	18	0.5	2	68	1	0	0	0	0	0	0	0	0	0	0	68	0.5	2	0.5	2	68	5	20	0.5	2
27	2	2	0	0	2	26	4.5	18	0.5	2	72	1	0	0	0	0	0	0	0	0	0	0	68	0.5	2	0.5	2	68	5	20	0.5	2
27	4	4	0	0	1	26	4.5	18	0.75	3	74	0	0	0	0	0	1	0	0	0	0	0	76	3.75	15	0.75	3	76	5.25	21	0.75	3
28	1	1	0	0	3	26	5	20	0.5	2	44	1	0	0	0	0	0	0	0	0	1	0	44	4.5	18	0.5	2	37	5.5	22	0.5	2
28	1	1	0	0	3	26	5	20	0.5	2	48	1	0	0	0	0	0	0	0	0	1	0	44	4.5	18	0.5	2	37	5.5	22	0.5	2
28	2	2	0	0	2	26	5	20	0.5	2	68	1	0	0	0	0	0	0	0	0	1	0	68	4.5	18	0.5	2	67	5.5	22	0.5	2
28	2	2	0	0	2	26	5	20	0.5	2	72	1	0	0	0	0	0	0	0	0	1	0	68	4.5	18	0.5	2	67	5.5	22	0.5	2
29	4	4	0	0	1	26	5.25	21	0.75	3	76	0	0	0	0	0	1	0	0	0	0	0	74	4.5	18	0.75	3	77	6	24	0.75	3
30	1	1	0	0	3	26	5.5	22	0.5	2	37	1	0	0	0	0	0	0	0	0	0	1	44	5	20	0.5	2	44	7.5	30	0.5	2
30	1	1	0	0	3	26	5.5	22	0.5	2	43	1	0	0	0	0	0	0	0	0	0	1	44	5	20	0.5	2	44	7.5	30	0.5	2
30	1	1	0	0	3	26	5.5	22	0.5	2	47	1	0	0	0	0	0	0	0	0	0	1	44	5	20	0.5	2	44	7.5	30	0.5	2
30	2	2	0	0	2	26	5.5	22	0.5	2	67	1	0	0	0	0	0	0	0	0	0	1	68	5	20	0.5	2	68	7.5	30	0.5	2
30	2	2	0	0	2	26	5.5	22	0.5	2	71	1	0	0	0	0	0	0	0	0	0	1	68	5	20	0.5	2	68	7.5	30	0.5	2
32	4	4	0	0	1	27	6	24	0.75	3	77	0	0	0	0	0	1	0	0	0	0	0	76	5.25	21	0.75	3	76	6.75	27	0.75	3
33	4	4	0	0	1	27	6.75	27	0.75	3	76	0	0	0	0	0	1	0	0	0	0	0	77	6	24	0.75	3	74	7.5	30	0.75	3
35	1	1	0	0	3	27	7.5	30	0.5	2	44	1	0	0	0	0	0	0	0	0	0	0	37	5.5	22	0.5	2	44	8	32	0.5	2
35	1	1	0	0	3	27	7.5	30	0.5	2	48	1	0	0	0	0	0	0	0	0	0	0	37	5.5	22	0.5	2	44	8	32	0.5	2
35	2	2	0	0	2	27	7.5	30	0.5	2	68	1	0	0	0	0	0	0	0	0	0	0	67	5.5	22	0.5	2	68	8	32	0.5	2
35	2	2	0	0	2	27	7.5	30	0.5	2	72	1	0	0	0	0	0	0	0	0	0	0	67	5.5	22	0.5	2	68	8	32	0.5	2
35	4	4	0	0	1	27	7.5	30	0.75	3	74	0	0	0	0	0	1	0	0	0	0	0	76	6.75	27	0.75	3	76	8.25	33	0.75	3
36	1	1	0	0	3	27	8	32	0.5	2	44	1	0	0	0	0	0	0	0	0	1	0	44	7.5	30	0.5	2	37	8.5	34	0.5	2
36	1	1	0	0	3	27	8	32	0.5	2	48	1	0	0	0	0	0	0	0	0	1	0	44	7.5	30	0.5	2	37	8.5	34	0.5	2
36	2	2	0	0	2	27	8	32	0.5	2	68	1	0	0	0	0	0	0	0	0	1	0	68	7.5	30	0.5	2	67	8.5	34	0.5	2
36	2	2	0	0	2	27	8	32	0.5	2	72	1	0	0	0	0	0	0	0	0	1	0	68	7.5	30	0.5	2	67	8.5	34	0.5	2
37	4	4	0	0	1	27	8.25	33	0.75	3	76	0	0	0	0	0	1	0	0	0	0	0	74	7.5	30	0.75	3	77	9	36	0.75	3
38	1	1	0	0	3	27	8.5	34	0.5	2	37	1	0	0	0	0	0	0	0	0	0	1	44	8	32	0.5	2	44	10.5	42	0.5	2
38	1	1	0	0	3	27	8.5	34	0.5	2	43	1	0	0	0	0	0	0	0	0	0	1	44	8	32	0.5	2	44	10.5	42	0.5	2
38	1	1	0	0	3	27	8.5	34	0.5	2	47	1	0	0	0	0	0	0	0	0	0	1	44	8	32	0.5	2	44	10.5	42	0.5	2
38	2	2	0	0	2	27	8.5	34	0.5	2	67	1	0	0	0	0	0	0	0	0	0	1	68	8	32	0.5	2	68	10.5	42	0.5	2
38	2	2	0	0	2	27	8.5	34	0.5	2	71	1	0	0	0	0	0	0	0	0	0	1	68	8	32	0.5	2	68	10.5	42	0.5	2
40	4	4	0	0	1	28	9	36	0.75	3	77	0	0	0	0	0	1	0	0	0	0	0	76	8.25	33	0.75	3	76	9.75	39	0.75	3
41	4	4	0	0	1	28	9.75	39	0.75	3	76	0	0	0	0	0	1	0	0	0	0	0	77	9	36	0.75	3	74	10.5	42	1.5	6
43	1	1	0	0	3	28	10.5	42	0.5	2	44	1	0	0	0	0	0	0	0	0	0	0	37	8.5	34	0.5	2	44	11	44	0.5	2
43	1	1	0	0	3	28	10.5	42	0.5	2	48	1	0	0	0	0	0	0	0	0	0	0	37	8.5	34	0.5	2	44	11	44	0.5	2
43	2	2	0	0	2	28	10.5	42	0.5	2	68	1	0	0	0	0	0	0	0	0	0	0	67	8.5	34	0.5	2	68	11	44	0.5	2
43	2	2	0	0	2	28	10.5	42	0.5	2	72	1	0	0	0	0	0	0	0	0	0	0	67	8.5	34	0.5	2	68	11	44	0.5	2
43	4	4	0	0	1	28	10.5	42	1.5	6	74	0	0	0	0	0	0	0	0	0	1	0	76	9.75	39	0.75	3	73	12	48	0	0
44	1	1	0	0	3	28	11	44	0.5	2	44	1	0	0	0	0	0	0	0	0	1	0	44	10.5	42	0.5	2	37	11.5	46	0.5	2
44	1	1	0	0	3	28	11	44	0.5	2	48	1	0	0	0	0	0	0	0	0	1	0	44	10.5	42	0.5	2	37	11.5	46	0.5	2
44	2	2	0	0	2	28	11	44	0.5	2	68	1	0	0	0	0	0	0	0	0	1	0	68	10.5	42	0.5	2	67	11.5	46	0.5	2
44	2	2	0	0	2	28	11	44	0.5	2	72	1	0	0	0	0	0	0	0	0	1	0	68	10.5	42	0.5	2	67	11.5	46	0.5	2
45	1	1	0	0	3	28	11.5	46	0.5	2	37	1	0	0	0	0	0	0	0	0	0	1	44	11	44	0.5	2	44	12	48	0.5	2
45	1	1	0	0	3	28	11.5	46	0.5	2	43	1	0	0	0	0	0	0	0	0	0	1	44	11	44	0.5	2	44	12	48	0.5	2
45	1	1	0	0	3	28	11.5	46	0.5	2	47	1	0	0	0	0	0	0	0	0	0	1	44	11	44	0.5	2	44	12	48	0.5	2
45	2	2	0	0	2	28	11.5	46	0.5	2	67	1	0	0	0	0	0	0	0	0	0	1	68	11	44	0.5	2	68	12	48	0.5	2
45	2	2	0	0	2	28	11.5	46	0.5	2	71	1	0	0	0	0	0	0	0	0	0	1	68	11	44	0.5	2	68	12	48	0.5	2
46	4	4	0	0	1	28	12	48	0	0	73	0	0	0	0	0	0	0	0	0	0	0	74	10.5	42	1.5	6	69	12	48	0.75	3
48	1	1	0	0	3	29	12	48	0.5	2	44	1	1	0	0	0	1	0	0	0	0	0	37	11.5	46	0.5	2	44	12.5	50	0.5	2
48	1	1	0	0	3	29	12	48	0.5	2	48	1	0	0	0	0	0	0	0	0	0	0	37	11.5	46	0.5	2	44	12.5	50	0.5	2
48	2	2	0	0	2	29	12	48	0.5	2	68	1	1	0	0	0	1	0	0	0	0	0	67	11.5	46	0.5	2	68	12.5	50	0.5	2
48	2	2	0	0	2	29	12	48	0.5	2	72	1	0	0	0	0	0	0	0	0	0	0	67	11.5	46	0.5	2	68	12.5	50	0.5	2
48	4	4	0	0	1	29	12	48	0.75	3	69	0	0	0	0	0	1	0	0	0	0	1	73	12	48	0	0	77	12.75	51	0.75	3
49	1	1	0	0	3	29	12.5	50	0.5	2	44	1	0	0	0	0	1	0	0	0	0	0	44	12	48	0.5	2	-1	-1	-1	-1	-1
49	1	1	0	0	3	29	12.5	50	0.5	2	48	1	0	0	0	0	0	0	0	0	0	0	44	12	48	0.5	2	-1	-1	-1	-1	-1
49	2	2	0	0	2	29	12.5	50	0.5	2	68	1	0	0	0	0	1	0	0	0	0	0	68	12	48	0.5	2	-1	-1	-1	-1	-1
49	2	2	0	0	2	29	12.5	50	0.5	2	72	1	0	0	0	0	0	0	0	0	0	0	68	12	48	0.5	2	-1	-1	-1	-1	-1
50	4	4	0	0	1	29	12.75	51	0.75	3	77	0	0	0	0	0	1	0	0	0	0	0	69	12	48	0.75	3	77	13.5	54	0.75	3
