line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	3	3	0	0	13	456	0	0	1	4	53	1	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	53	1	4	1	4
17	3	3	0	0	13	456	0	0	1	4	57	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	53	1	4	1	4
17	3	3	0	0	13	456	0	0	1	4	60	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	53	1	4	1	4
17	12	12	0	0	7	456	0	0	1	4	47	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	54	1	4	1	4
18	3	3	0	0	13	456	1	4	1	4	53	1	0	0	0	0	1	0	0	0	0	0	53	0	0	1	4	53	2	8	1.75	7
18	3	3	0	0	13	456	1	4	1	4	57	1	0	0	0	0	0	0	0	0	0	0	53	0	0	1	4	53	2	8	1.75	7
18	3	3	0	0	13	456	1	4	1	4	60	1	0	0	0	0	0	0	0	0	0	0	53	0	0	1	4	53	2	8	1.75	7
18	12	12	0	0	7	456	1	4	1	4	54	0	0	0	0	0	0	0	0	0	0	0	47	0	0	1	4	41	2	8	1.75	7
19	3	3	0	0	13	456	2	8	1.75	7	53	1	0	0	0	0	1	0	0	0	0	0	53	1	4	1	4	53	3.75	15	0.25	1
19	3	3	0	0	13	456	2	8	1.75	7	57	1	0	0	0	0	0	0	0	0	0	0	53	1	4	1	4	53	3.75	15	0.25	1
19	3	3	0	0	13	456	2	8	1.75	7	60	1	0	0	0	0	0	0	0	0	0	0	53	1	4	1	4	53	3.75	15	0.25	1
19	12	12	0	0	7	456	2	8	1.75	7	41	0	0	0	0	0	0	0	0	0	0	0	54	1	4	1	4	45	3.75	15	0.25	1
22	3	3	0	0	13	456	3.75	15	0.25	1	53	1	0	0	0	0	1	0	0	0	0	0	53	2	8	1.75	7	53	4	16	1	4
22	3	3	0	0	13	456	3.75	15	0.25	1	57	1	0	0	0	0	0	0	0	0	0	0	53	2	8	1.75	7	53	4	16	1	4
22	3	3	0	0	13	456	3.75	15	0.25	1	60	1	0	0	0	0	0	0	0	0	0	0	53	2	8	1.75	7	53	4	16	1	4
22	12	12	0	0	7	456	3.75	15	0.25	1	45	0	0	0	0	0	0	0	0	0	0	0	41	2	8	1.75	7	53	4	16	1	4
25	3	3	0	0	13	457	4	16	1	4	53	1	0	0	0	0	1	0	0	0	0	0	53	3.75	15	0.25	1	53	5	20	1	4
25	3	3	0	0	13	457	4	16	1	4	57	1	0	0	0	0	0	0	0	0	0	0	53	3.75	15	0.25	1	53	5	20	1	4
25	3	3	0	0	13	457	4	16	1	4	60	1	0	0	0	0	0	0	0	0	0	0	53	3.75	15	0.25	1	53	5	20	1	4
25	12	12	0	0	7	457	4	16	1	4	53	0	0	0	0	0	0	0	0	0	0	0	45	3.75	15	0.25	1	41	5	20	1	4
26	3	3	0	0	13	457	5	20	1	4	53	1	0	0	0	0	1	0	0	0	0	0	53	4	16	1	4	53	6	24	1	4
26	3	3	0	0	13	457	5	20	1	4	57	1	0	0	0	0	0	0	0	0	0	0	53	4	16	1	4	53	6	24	1	4
26	3	3	0	0	13	457	5	20	1	4	60	1	0	0	0	0	0	0	0	0	0	0	53	4	16	1	4	53	6	24	1	4
