line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	5	5	0	0	9	272	0	0	2	2	54	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	52	2	2	1	1
17	5	5	0	0	9	272	0	0	2	2	57	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	52	2	2	1	1
17	7	7	0	0	8	272	0	0	2	2	60	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	60	2	2	1	1
17	7	7	0	0	8	272	0	0	2	2	64	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	60	2	2	1	1
17	9	9	0	0	7	272	0	0	2	2	76	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	69	2	2	2	2
17	11	11	0	0	6	272	0	0	2	2	54	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	52	2	2	1	1
17	13	13	0	0	5	272	0	0	7	7	60	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	15	15	0	0	4	272	0	0	2	2	69	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	67	2	2	1	1
17	19	19	0	0	2	272	0	0	1	1	69	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	20	20	0	0	1	272	0	0	1	1	76	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	3	3	0	0	11	272	1	1	1	1	66	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	64	2	2	1	1
18	4	4	0	0	10	272	1	1	1	1	66	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	64	2	2	1	1
19	3	3	0	0	11	272	2	2	1	1	64	0	0	0	0	0	0	0	0	0	0	0	66	1	1	1	1	63	3	3	1	1
19	4	4	0	0	10	272	2	2	1	1	64	0	0	0	0	0	0	0	0	0	0	0	66	1	1	1	1	63	3	3	1	1
19	5	5	0	0	9	272	2	2	1	1	52	1	0	0	0	0	0	0	0	0	0	0	54	0	0	2	2	51	3	3	3	3
19	5	5	0	0	9	272	2	2	1	1	57	1	0	0	0	0	0	0	0	0	0	0	54	0	0	2	2	51	3	3	3	3
19	7	7	0	0	8	272	2	2	1	1	60	1	0	0	0	0	0	0	0	0	0	0	60	0	0	2	2	60	3	3	3	3
19	7	7	0	0	8	272	2	2	1	1	67	1	0	0	0	0	0	0	0	0	0	0	60	0	0	2	2	60	3	3	3	3
19	9	9	0	0	7	272	2	2	2	2	69	0	0	0	0	0	0	0	0	0	0	0	76	0	0	2	2	71	4	4	1	1
19	11	11	0	0	6	272	2	2	1	1	52	0	0	0	0	0	0	0	0	0	0	0	54	0	0	2	2	51	3	3	3	3
