line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
18	1	1	0	1	2	24	0	0	1	8	61	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	56	1	8	2.5	20
18	1	1	0	1	2	24	0	0	1	8	66	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	56	1	8	2.5	20
18	1	1	0	1	2	24	0	0	1	8	68	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	56	1	8	2.5	20
19	1	1	0	1	2	24	1	8	2.5	20	56	1	0	0	0	0	0	0	0	0	0	0	61	0	0	1	8	61	4	32	0.5	4
19	1	1	0	1	2	24	1	8	2.5	20	61	1	0	0	0	0	0	0	0	0	0	0	61	0	0	1	8	61	4	32	0.5	4
19	1	1	0	1	2	24	1	8	2.5	20	63	1	0	0	0	0	0	0	0	0	0	0	61	0	0	1	8	61	4	32	0.5	4
20	2	2	0	2	1	24	1.25	10	0.25	2	68	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	70	1.5	12	0.25	2
21	2	2	0	2	1	24	1.5	12	0.25	2	70	0	0	0	0	0	0	0	0	0	0	0	68	1.25	10	0.25	2	73	1.75	14	0.25	2
22	2	2	0	2	1	24	1.75	14	0.25	2	73	0	0	0	0	0	0	0	0	0	0	0	70	1.5	12	0.25	2	70	2	16	0.25	2
23	2	2	0	2	1	24	2	16	0.25	2	70	0	0	0	0	0	0	0	0	0	0	0	73	1.75	14	0.25	2	73	2.25	18	0.25	2
24	2	2	0	2	1	24	2.25	18	0.25	2	73	0	0	0	0	0	0	0	0	0	0	0	70	2	16	0.25	2	75	2.5	20	0.25	2
25	2	2	0	2	1	24	2.5	20	0.25	2	75	0	0	0	0	0	0	0	0	0	0	0	73	2.25	18	0.25	2	73	2.75	22	0.25	2
