line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
18	1	1	0	1	13	96	0	0	1.5	6	40	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	39	13.5	54	1.5	6
18	1	1	0	1	13	96	0	0	1.5	6	47	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	39	13.5	54	1.5	6
18	2	2	0	1	12	96	0	0	4.5	18	40	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	60	4.5	18	3	12
18	2	2	0	1	12	96	0	0	4.5	18	47	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	60	4.5	18	3	12
18	2	2	0	1	12	96	0	0	4.5	18	52	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	60	4.5	18	3	12
18	3	3	0	1	11	96	0	0	0.75	3	59	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	3	3	0	1	11	96	0	0	0.75	3	63	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	4	4	0	1	10	96	0	0	0.75	3	67	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	4	4	0	1	10	96	0	0	0.75	3	76	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	5	5	0	1	9	96	0	0	0.75	3	71	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	5	5	0	1	9	96	0	0	0.75	3	79	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	6	6	0	2	8	96	0	0	0.5	2	38	1	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	47	1	4	0.5	2
18	6	6	0	2	8	96	0	0	0.5	2	42	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	47	1	4	0.5	2
18	6	6	0	2	8	96	0	0	0.5	2	43	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	47	1	4	0.5	2
18	6	6	0	2	8	96	0	0	0.5	2	47	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	47	1	4	0.5	2
18	7	7	0	2	7	96	0	0	0.5	2	71	1	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	75	1	4	0.5	2
18	7	7	0	2	7	96	0	0	0.5	2	75	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	75	1	4	0.5	2
18	7	7	0	2	7	96	0	0	0.5	2	76	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	75	1	4	0.5	2
18	7	7	0	2	7	96	0	0	0.5	2	79	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	75	1	4	0.5	2
18	10	10	0	2	5	96	0	0	0.5	2	79	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	76	1	4	0.5	2
18	12	12	0	2	4	96	0	0	0.5	2	83	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	79	1	4	0.5	2
18	14	14	0	2	3	96	0	0	0.5	2	87	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	83	1	4	0.5	2
18	16	16	0	2	2	96	0	0	0.5	2	88	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	87	1	4	0.5	2
18	18	18	0	2	1	96	0	0	0.5	2	91	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	88	1	4	0.5	2
21	6	6	0	2	8	96	1	4	0.5	2	47	1	0	0	0	0	1	0	0	0	0	0	38	0	0	0.5	2	42	2.5	10	0.5	2
21	6	6	0	2	8	96	1	4	0.5	2	50	1	0	0	0	0	0	0	0	0	0	0	38	0	0	0.5	2	42	2.5	10	0.5	2
21	7	7	0	2	7	96	1	4	0.5	2	75	1	0	0	0	0	1	0	0	0	0	0	71	0	0	0.5	2	67	2.5	10	0.5	2
21	7	7	0	2	7	96	1	4	0.5	2	76	1	0	0	0	0	0	0	0	0	0	0	71	0	0	0.5	2	67	2.5	10	0.5	2
21	10	10	0	2	5	96	1	4	0.5	2	76	0	0	0	0	0	1	0	0	0	0	0	79	0	0	0.5	2	71	2.5	10	0.5	2
21	12	12	0	2	4	96	1	4	0.5	2	79	0	0	0	0	0	1	0	0	0	0	0	83	0	0	0.5	2	75	2.5	10	0.5	2
21	14	14	0	2	3	96	1	4	0.5	2	83	0	0	0	0	0	1	0	0	0	0	0	87	0	0	0.5	2	76	2.5	10	0.5	2
