line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	1	1	0	0	4	53	0	0	1	2	47	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	46	1	2	2	4
17	3	3	0	0	3	53	0	0	1	2	63	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	58	1	2	2	4
17	5	5	0	0	2	53	0	0	2	4	63	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	68	2	4	3	6
17	7	7	0	0	1	53	0	0	2	4	71	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	80	2	4	1	2
18	1	1	0	0	4	53	1	2	2	4	46	1	1	0	0	0	0	0	0	0	0	0	47	0	0	1	2	44	3	6	2	4
18	1	1	0	0	4	53	1	2	2	4	58	1	0	0	0	0	0	0	0	0	0	0	47	0	0	1	2	44	3	6	2	4
18	3	3	0	0	3	53	1	2	2	4	58	1	1	0	0	0	0	0	0	0	0	0	63	0	0	1	2	56	3	6	2	4
18	3	3	0	0	3	53	1	2	2	4	70	1	0	0	0	0	0	0	0	0	0	0	63	0	0	1	2	56	3	6	2	4
19	5	5	0	0	2	53	2	4	3	6	68	1	1	0	0	0	0	0	0	0	0	0	63	0	0	2	4	66	5	10	1	2
19	5	5	0	0	2	53	2	4	3	6	71	1	0	0	0	0	0	0	0	0	0	0	63	0	0	2	4	66	5	10	1	2
19	7	7	0	0	1	53	2	4	1	2	80	0	1	0	0	0	0	0	0	0	0	0	71	0	0	2	4	78	3	6	1	2
21	1	1	0	0	4	54	3	6	2	4	44	1	1	0	0	0	0	0	0	0	0	0	46	1	2	2	4	42	5	10	2	4
21	1	1	0	0	4	54	3	6	2	4	56	1	0	0	0	0	0	0	0	0	0	0	46	1	2	2	4	42	5	10	2	4
21	3	3	0	0	3	54	3	6	2	4	56	1	1	0	0	0	0	0	0	0	0	0	58	1	2	2	4	54	5	10	2	4
21	3	3	0	0	3	54	3	6	2	4	68	1	0	0	0	0	0	0	0	0	0	0	58	1	2	2	4	54	5	10	2	4
21	7	7	0	0	1	54	3	6	1	2	78	0	0	0	0	0	0	0	0	0	0	0	80	2	4	1	2	76	4	8	1	2
22	7	7	0	0	1	54	4	8	1	2	76	0	0	0	0	0	0	0	0	0	0	0	78	3	6	1	2	75	5	10	1	2
23	1	1	0	0	4	54	5	10	2	4	42	1	1	0	0	0	0	0	0	0	0	0	44	3	6	2	4	40	7	14	2	4
23	1	1	0	0	4	54	5	10	2	4	54	1	0	0	0	0	0	0	0	0	0	0	44	3	6	2	4	40	7	14	2	4
23	3	3	0	0	3	54	5	10	2	4	54	1	1	0	0	0	0	0	0	0	0	0	56	3	6	2	4	52	7	14	2	4
23	3	3	0	0	3	54	5	10	2	4	66	1	0	0	0	0	0	0	0	0	0	0	56	3	6	2	4	52	7	14	2	4
23	5	5	0	0	2	54	5	10	1	2	66	1	0	0	0	0	0	0	0	0	0	0	68	2	4	3	6	70	6.5	13	0.5	1
23	5	5	0	0	2	54	5	10	1	2	71	1	0	0	0	0	0	0	0	0	0	0	68	2	4	3	6	70	6.5	13	0.5	1
23	7	7	0	0	1	54	5	10	1	2	75	0	0	0	0	0	0	0	0	0	0	0	76	4	8	1	2	73	6	12	2	4
26	6	5	2	0	2	55	6	12	2	4	66	0	0	0	0	0	0	0	0	0	0	0	66	5	10	1	2	71	9	18	1	2
26	8	7	0	0	1	55	6	12	2	4	73	0	0	0	0	0	0	0	0	0	0	0	75	5	10	1	2	80	8	16	1	2
27	5	5	1	0	2	55	6.5	13	0.5	1	70	0	0	0	0	0	0	0	0	0	0	0	66	5	10	1	2	70	7	14	1	2
28	1	1	0	0	4	55	7	14	2	4	40	1	0	0	0	0	0	0	0	0	0	0	42	5	10	2	4	39	9	18	1.5	3
28	1	1	0	0	4	55	7	14	2	4	52	1	0	0	0	0	0	0	0	0	0	0	42	5	10	2	4	39	9	18	1.5	3
28	3	3	0	0	3	55	7	14	2	4	52	1	0	0	0	0	0	0	0	0	0	0	54	5	10	2	4	51	9	18	1.5	3
28	3	3	0	0	3	55	7	14	2	4	64	1	0	0	0	0	0	0	0	0	0	0	54	5	10	2	4	51	9	18	1.5	3
28	5	5	1	0	2	55	7	14	1	2	70	0	0	0	0	0	0	0	0	0	0	0	70	6.5	13	0.5	1	73	8	16	1	2
29	5	5	1	0	2	55	8	16	1	2	73	0	0	0	0	0	0	0	0	0	0	0	70	7	14	1	2	71	9	18	1	2
29	8	7	0	0	1	55	8	16	1	2	80	1	0	0	0	0	0	0	0	0	0	0	73	6	12	2	4	83	9	18	1	2
29	8	7	0	0	1	55	8	16	1	2	85	1	0	0	0	0	0	0	0	0	0	0	73	6	12	2	4	83	9	18	1	2
32	1	1	0	0	4	56	9	18	1.5	3	39	1	0	0	0	0	0	0	0	0	0	0	40	7	14	2	4	38	10.5	21	2	4
32	1	1	0	0	4	56	9	18	1.5	3	51	1	0	0	0	0	0	0	0	0	0	0	40	7	14	2	4	38	10.5	21	2	4
32	3	3	0	0	3	56	9	18	1.5	3	51	1	0	0	0	0	0	0	0	0	0	0	52	7	14	2	4	50	10.5	21	2	4
32	3	3	0	0	3	56	9	18	1.5	3	63	1	0	0	0	0	0	0	0	0	0	0	52	7	14	2	4	50	10.5	21	2	4
32	5	5	0	0	2	56	9	18	1	2	71	1	0	0	0	0	0	0	0	0	0	0	73	8	16	1	2	70	10	20	1	2
32	5	5	0	0	2	56	9	18	1	2	78	1	0	0	0	0	0	0	0	0	0	0	73	8	16	1	2	70	10	20	1	2
32	7	7	0	0	1	56	9	18	1	2	83	0	0	0	0	0	0	0	0	0	0	0	80	8	16	1	2	82	10	20	1	2
33	5	5	0	0	2	56	10	20	1	2	70	1	0	0	0	0	0	0	0	0	0	0	71	9	18	1	2	68	11	22	1	2
33	5	5	0	0	2	56	10	20	1	2	78	1	0	0	0	0	0	0	0	0	0	0	71	9	18	1	2	68	11	22	1	2
33	7	7	0	0	1	56	10	20	1	2	82	0	0	0	0	0	0	0	0	0	0	0	83	9	18	1	2	80	11	22	1.5	3
34	1	1	0	0	4	56	10.5	21	2	4	38	1	0	0	0	0	0	0	0	0	0	0	39	9	18	1.5	3	37	12.5	25	0.5	1
34	1	1	0	0	4	56	10.5	21	2	4	50	1	0	0	0	0	0	0	0	0	0	0	39	9	18	1.5	3	37	12.5	25	0.5	1
34	3	3	0	0	3	56	10.5	21	2	4	50	1	0	0	0	0	0	0	0	0	0	0	51	9	18	1.5	3	49	12.5	25	0.5	1
34	3	3	0	0	3	56	10.5	21	2	4	62	1	0	0	0	0	0	0	0	0	0	0	51	9	18	1.5	3	49	12.5	25	0.5	1
35	5	5	0	0	2	56	11	22	1	2	68	1	0	0	0	0	0	0	0	0	0	0	70	10	20	1	2	71	12	24	0.5	1
35	5	5	0	0	2	56	11	22	1	2	76	1	0	0	0	0	0	0	0	0	0	0	70	10	20	1	2	71	12	24	0.5	1
35	7	7	0	0	1	56	11	22	1.5	3	80	0	0	0	0	0	0	0	0	0	0	0	82	10	20	1	2	78	12	24	2.5	5
38	5	5	1	0	2	57	12	24	0.5	1	71	0	0	0	0	0	0	0	0	0	1	0	68	11	22	1	2	73	12.5	25	0.5	1
38	6	5	2	0	2	57	12	24	3	6	66	0	0	0	0	0	0	0	0	0	0	0	68	11	22	1	2	-1	-1	-1	-1	-1
38	8	7	1	0	1	57	12	24	2.5	5	78	0	0	0	0	0	0	0	0	0	0	0	80	11	22	1.5	3	-1	-1	-1	-1	-1
38	9	7	2	0	1	57	12	24	1	2	78	0	0	0	0	0	0	0	0	0	0	0	80	11	22	1.5	3	69	13	26	1.5	3
39	1	1	0	0	4	57	12.5	25	0.5	1	37	1	0	0	0	0	0	0	0	0	0	0	38	10.5	21	2	4	36	13	26	1.5	3
39	1	1	0	0	4	57	12.5	25	0.5	1	49	1	0	0	0	0	0	0	0	0	0	0	38	10.5	21	2	4	36	13	26	1.5	3
39	3	3	0	0	3	57	12.5	25	0.5	1	49	1	0	0	0	0	0	0	0	0	0	0	50	10.5	21	2	4	48	13	26	1.5	3
39	3	3	0	0	3	57	12.5	25	0.5	1	61	1	0	0	0	0	0	0	0	0	0	0	50	10.5	21	2	4	48	13	26	1.5	3
39	5	5	1	0	2	57	12.5	25	0.5	1	73	0	0	0	0	0	0	0	0	0	0	0	71	12	24	0.5	1	75	13	26	1.5	3
40	1	1	0	0	4	57	13	26	1.5	3	36	1	1	0	0	0	0	0	0	0	1	0	37	12.5	25	0.5	1	37	14.5	29	0.5	1
40	1	1	0	0	4	57	13	26	1.5	3	48	1	0	0	0	0	0	0	0	0	1	0	37	12.5	25	0.5	1	37	14.5	29	0.5	1
40	3	3	0	0	3	57	13	26	1.5	3	48	1	1	0	0	0	0	0	0	0	1	0	49	12.5	25	0.5	1	49	14.5	29	0.5	1
40	3	3	0	0	3	57	13	26	1.5	3	60	1	0	0	0	0	0	0	0	0	1	0	49	12.5	25	0.5	1	49	14.5	29	0.5	1
40	5	5	1	0	2	57	13	26	1.5	3	75	0	1	0	0	0	0	0	0	0	0	0	73	12.5	25	0.5	1	76	14.5	29	0.5	1
40	9	7	2	0	1	57	13	26	1.5	3	69	0	0	0	0	0	0	0	0	0	0	0	78	12	24	1	2	70	14.5	29	0.5	1
42	1	1	0	0	4	57	14.5	29	0.5	1	37	1	0	0	0	0	1	0	0	0	0	1	36	13	26	1.5	3	-1	-1	-1	-1	-1
42	1	1	0	0	4	57	14.5	29	0.5	1	49	1	0	0	0	0	0	0	0	0	0	1	36	13	26	1.5	3	-1	-1	-1	-1	-1
42	3	3	0	0	3	57	14.5	29	0.5	1	49	1	0	0	0	0	1	0	0	0	0	1	48	13	26	1.5	3	-1	-1	-1	-1	-1
42	3	3	0	0	3	57	14.5	29	0.5	1	61	1	0	0	0	0	0	0	0	0	0	1	48	13	26	1.5	3	-1	-1	-1	-1	-1
42	5	5	1	0	2	57	14.5	29	0.5	1	76	0	0	0	0	0	0	0	0	0	0	1	75	13	26	1.5	3	-1	-1	-1	-1	-1
42	9	7	2	0	1	57	14.5	29	0.5	1	70	1	0	0	0	0	1	0	0	0	0	0	69	13	26	1.5	3	-1	-1	-1	-1	-1
42	9	7	2	0	1	57	14.5	29	0.5	1	76	1	0	0	0	0	0	0	0	0	0	0	69	13	26	1.5	3	-1	-1	-1	-1	-1
