line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
18	1	1	0	0	4	55	0	0	1.5	6	53	1	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	41	1.5	6	1.5	6
18	1	1	0	0	4	55	0	0	1.5	6	55	1	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	41	1.5	6	1.5	6
18	2	2	1	0	3	55	0	0	1.5	6	65	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	67	1.5	6	1.5	6
18	3	2	2	0	3	55	0	0	3	12	58	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	57	6	24	3	12
18	3	2	2	0	3	55	0	0	3	12	62	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	57	6	24	3	12
18	5	4	0	0	2	55	0	0	0.75	3	69	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	62	0.75	3	0.75	3
18	6	5	1	0	1	55	0	0	0.5	2	86	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	81	0.5	2	0.5	2
18	7	5	2	0	1	55	0	0	1.5	6	86	0	0	0	0	1	0	0	0	0	1	0	-1	-1	-1	-1	-1	86	1.5	6	1.5	6
19	6	5	1	0	1	55	0.5	2	0.5	2	81	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0.5	2	74	1	4	0.5	2
20	5	4	0	0	2	55	0.75	3	0.75	3	62	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0.75	3	69	1.5	6	1.5	6
21	6	5	1	0	1	55	1	4	0.5	2	74	0	0	0	0	0	0	0	0	0	0	0	81	0.5	2	0.5	2	86	1.5	6	0.5	2
22	1	1	0	0	4	55	1.5	6	1.5	6	41	1	0	0	0	0	0	0	0	0	0	0	53	0	0	1.5	6	34	3	12	3	12
22	1	1	0	0	4	55	1.5	6	1.5	6	55	1	0	0	0	0	0	0	0	0	0	0	53	0	0	1.5	6	34	3	12	3	12
22	2	2	1	0	3	55	1.5	6	1.5	6	67	0	0	0	0	0	0	0	0	0	0	0	65	0	0	1.5	6	65	3	12	3	12
22	5	4	0	0	2	55	1.5	6	1.5	6	69	0	0	0	0	0	1	0	0	0	0	1	62	0.75	3	0.75	3	62	3	12	0.75	3
22	6	5	1	0	1	55	1.5	6	0.5	2	86	0	0	0	0	0	0	0	0	0	0	0	74	1	4	0.5	2	81	2	8	0.5	2
22	7	5	2	0	1	55	1.5	6	1.5	6	86	0	0	0	0	1	0	0	0	0	0	0	86	0	0	1.5	6	81	3	12	1.5	6
23	6	5	1	0	1	55	2	8	0.5	2	81	0	0	0	0	0	0	0	0	0	0	0	86	1.5	6	0.5	2	74	2.5	10	0.5	2
24	6	5	1	0	1	55	2.5	10	0.5	2	74	0	0	0	0	0	0	0	0	0	0	0	81	2	8	0.5	2	81	3	12	0.5	2
25	1	1	0	0	4	55	3	12	3	12	34	1	0	0	0	0	0	0	0	0	0	0	41	1.5	6	1.5	6	41	6	24	1.5	6
25	1	1	0	0	4	55	3	12	3	12	53	1	0	0	0	0	0	0	0	0	0	0	41	1.5	6	1.5	6	41	6	24	1.5	6
25	2	2	1	0	3	55	3	12	3	12	65	0	0	0	0	0	0	0	0	0	0	1	67	1.5	6	1.5	6	67	6	24	1.5	6
25	5	4	0	0	2	55	3	12	0.75	3	62	0	0	0	0	0	0	0	0	0	1	0	69	1.5	6	1.5	6	57	3.75	15	0.75	3
25	6	5	1	0	1	55	3	12	0.5	2	81	0	0	0	0	0	0	0	0	0	0	0	74	2.5	10	0.5	2	74	3.5	14	0.5	2
25	7	5	2	0	1	55	3	12	1.5	6	81	0	0	0	0	1	0	0	0	0	1	1	86	1.5	6	1.5	6	81	4.5	18	1.5	6
26	6	5	1	0	1	55	3.5	14	0.5	2	74	0	0	0	0	0	0	0	0	0	0	0	81	3	12	0.5	2	69	4	16	0.5	2
27	5	4	0	0	2	55	3.75	15	0.75	3	57	0	0	0	0	0	0	0	0	0	0	0	62	3	12	0.75	3	62	4.5	18	1.5	6
28	6	5	1	0	1	55	4	16	0.5	2	69	0	0	0	0	0	0	0	0	0	0	0	74	3.5	14	0.5	2	81	4.5	18	0.5	2
30	5	4	0	0	2	56	4.5	18	1.5	6	62	0	0	0	0	0	1	0	0	0	0	1	57	3.75	15	0.75	3	60	6	24	0.75	3
30	6	5	1	0	1	56	4.5	18	0.5	2	81	0	0	0	0	0	0	0	0	0	0	0	69	4	16	0.5	2	74	5	20	0.5	2
30	7	5	2	0	1	56	4.5	18	1.5	6	81	0	0	0	0	0	0	0	0	0	0	0	81	3	12	1.5	6	79	6	24	1.5	6
31	6	5	1	0	1	56	5	20	0.5	2	74	0	0	0	0	0	0	0	0	0	0	0	81	4.5	18	0.5	2	69	5.5	22	0.5	2
32	6	5	1	0	1	56	5.5	22	0.5	2	69	0	0	0	0	0	0	0	0	0	0	0	74	5	20	0.5	2	79	6	24	0.5	2
33	1	1	0	0	4	56	6	24	1.5	6	41	1	0	0	0	0	0	0	0	0	0	0	34	3	12	3	12	53	7.5	30	3	12
33	1	1	0	0	4	56	6	24	1.5	6	55	1	0	0	0	0	0	0	0	0	0	0	34	3	12	3	12	53	7.5	30	3	12
33	2	2	1	0	3	56	6	24	1.5	6	67	0	0	0	0	1	0	0	0	0	1	0	65	3	12	3	12	65	7.5	30	3	12
33	3	2	2	0	3	56	6	24	3	12	57	1	0	0	0	0	0	0	0	0	0	0	58	0	0	3	12	58	9	36	3	12
33	3	2	2	0	3	56	6	24	3	12	63	1	0	0	0	0	0	0	0	0	0	0	58	0	0	3	12	58	9	36	3	12
33	5	4	0	0	2	56	6	24	0.75	3	60	0	0	0	0	0	0	0	0	0	1	0	62	4.5	18	1.5	6	55	6.75	27	0.75	3
33	6	5	1	0	1	56	6	24	0.5	2	79	0	0	0	0	0	0	0	0	0	1	0	69	5.5	22	0.5	2	72	6.5	26	0.5	2
33	7	5	2	0	1	56	6	24	1.5	6	79	0	0	0	0	1	0	0	0	0	0	1	81	4.5	18	1.5	6	79	7.5	30	1.5	6
34	6	5	1	0	1	56	6.5	26	0.5	2	72	0	0	0	0	0	0	0	0	0	0	0	79	6	24	0.5	2	67	7	28	0.5	2
35	5	4	0	0	2	56	6.75	27	0.75	3	55	0	0	0	0	0	0	0	0	0	0	0	60	6	24	0.75	3	60	7.5	30	1.5	6
36	6	5	1	0	1	56	7	28	0.5	2	67	0	0	0	0	0	0	0	0	0	0	0	72	6.5	26	0.5	2	79	7.5	30	0.5	2
37	1	1	0	0	4	56	7.5	30	3	12	53	1	0	0	0	0	0	0	0	0	0	1	41	6	24	1.5	6	41	10.5	42	1.5	6
37	1	1	0	0	4	56	7.5	30	3	12	55	1	0	0	0	0	0	0	0	0	0	1	41	6	24	1.5	6	41	10.5	42	1.5	6
37	2	2	1	0	3	56	7.5	30	3	12	65	0	0	0	0	0	0	0	0	0	0	1	67	6	24	1.5	6	67	10.5	42	1.5	6
37	5	4	0	0	2	56	7.5	30	1.5	6	60	0	0	0	0	0	1	0	0	0	0	1	55	6.75	27	0.75	3	58	9	36	0.75	3
37	6	5	1	0	1	56	7.5	30	0.5	2	79	0	0	0	0	0	0	0	0	0	0	0	67	7	28	0.5	2	72	8	32	0.5	2
37	7	5	2	0	1	56	7.5	30	1.5	6	79	0	0	0	0	0	0	0	0	0	0	0	79	6	24	1.5	6	74	9	36	1.5	6
38	6	5	1	0	1	56	8	32	0.5	2	72	0	0	0	0	0	0	0	0	0	0	0	79	7.5	30	0.5	2	67	8.5	34	0.5	2
39	6	5	1	0	1	56	8.5	34	0.5	2	67	0	0	0	0	0	0	0	0	0	0	1	72	8	32	0.5	2	74	9	36	0.5	2
42	3	2	2	0	3	57	9	36	3	12	58	1	0	0	0	0	0	0	0	0	0	0	57	6	24	3	12	57	12	48	3	12
42	3	2	2	0	3	57	9	36	3	12	62	1	0	0	0	0	0	0	0	0	0	0	57	6	24	3	12	57	12	48	3	12
42	5	4	0	0	2	57	9	36	0.75	3	58	0	0	0	0	0	0	0	0	0	1	0	60	7.5	30	1.5	6	53	9.75	39	0.75	3
42	6	5	1	0	1	57	9	36	0.5	2	74	0	0	0	0	0	0	0	0	0	1	0	67	8.5	34	0.5	2	70	9.5	38	0.5	2
42	7	5	2	0	1	57	9	36	1.5	6	74	0	0	0	0	0	0	0	0	0	0	0	79	7.5	30	1.5	6	74	10.5	42	1.5	6
43	6	5	1	0	1	57	9.5	38	0.5	2	70	0	0	0	0	0	0	0	0	0	0	0	74	9	36	0.5	2	62	10	40	0.5	2
44	5	4	0	0	2	57	9.75	39	0.75	3	53	0	0	0	0	0	0	0	0	0	0	0	58	9	36	0.75	3	55	10.5	42	0.75	3
45	6	5	1	0	1	57	10	40	0.5	2	62	0	0	0	0	0	0	0	0	0	0	0	70	9.5	38	0.5	2	74	10.5	42	0.5	2
46	1	1	0	0	4	57	10.5	42	1.5	6	41	1	0	0	0	0	0	0	0	0	0	0	53	7.5	30	3	12	34	12	48	3	12
46	1	1	0	0	4	57	10.5	42	1.5	6	55	1	0	0	0	0	0	0	0	0	0	0	53	7.5	30	3	12	34	12	48	3	12
46	2	2	1	0	3	57	10.5	42	1.5	6	67	0	0	0	0	0	0	0	0	0	0	0	65	7.5	30	3	12	65	12	48	3	12
46	5	4	0	0	2	57	10.5	42	0.75	3	55	0	0	0	0	0	0	0	0	0	0	0	53	9.75	39	0.75	3	58	11.25	45	0.75	3
46	6	5	1	0	1	57	10.5	42	0.5	2	74	0	0	0	0	0	0	0	0	0	0	0	62	10	40	0.5	2	70	11	44	0.5	2
46	7	5	2	0	1	57	10.5	42	1.5	6	74	0	0	0	0	0	0	0	0	0	0	0	74	9	36	1.5	6	79	12	48	1.5	6
47	6	5	1	0	1	57	11	44	0.5	2	70	0	0	0	0	0	0	0	0	0	0	0	74	10.5	42	0.5	2	62	11.5	46	0.5	2
48	5	4	0	0	2	57	11.25	45	0.75	3	58	0	0	0	0	0	0	0	0	0	0	1	55	10.5	42	0.75	3	60	12	48	0.75	3
49	6	5	1	0	1	57	11.5	46	0.5	2	62	0	0	0	0	0	0	0	0	0	0	1	70	11	44	0.5	2	79	12	48	0.5	2
50	1	1	0	0	4	57	12	48	3	12	34	1	0	0	0	0	0	0	0	0	0	0	41	10.5	42	1.5	6	41	15	60	1.5	6
50	1	1	0	0	4	57	12	48	3	12	53	1	0	0	0	0	0	0	0	0	0	0	41	10.5	42	1.5	6	41	15	60	1.5	6
50	2	2	1	0	3	57	12	48	3	12	65	0	0	0	0	0	0	0	0	0	0	1	67	10.5	42	1.5	6	67	15	60	1.5	6
50	3	2	2	0	3	57	12	48	3	12	57	1	0	0	0	0	0	0	0	0	0	0	58	9	36	3	12	57	15	60	3	12
50	3	2	2	0	3	57	12	48	3	12	63	1	0	0	0	0	0	0	0	0	0	0	58	9	36	3	12	57	15	60	3	12
50	5	4	0	0	2	57	12	48	0.75	3	60	0	0	0	0	0	0	0	0	0	1	0	58	11.25	45	0.75	3	53	12.75	51	0.75	3
50	6	5	1	0	1	57	12	48	0.5	2	79	0	0	0	0	0	0	0	0	0	1	0	62	11.5	46	0.5	2	72	12.5	50	0.5	2
50	7	5	2	0	1	57	12	48	1.5	6	79	0	0	0	0	0	0	0	0	0	0	0	74	10.5	42	1.5	6	79	13.5	54	1.5	6
