line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
18	1	1	0	1	2	3	0	0	1	12	64	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	57	1	12	1	12
18	1	1	0	1	2	3	0	0	1	12	73	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	57	1	12	1	12
18	2	2	0	2	1	3	0	0	2	24	76	0	0	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	76	2	24	1	12
19	1	1	0	1	2	3	1	12	1	12	57	0	0	0	0	0	0	0	0	0	1	0	64	0	0	1	12	64	2	24	1	12
20	1	1	0	1	2	3	2	24	1	12	64	1	0	0	0	0	0	0	0	0	0	0	57	1	12	1	12	57	3	36	1	12
20	1	1	0	1	2	3	2	24	1	12	73	1	0	0	0	0	0	0	0	0	0	0	57	1	12	1	12	57	3	36	1	12
20	2	2	0	2	1	3	2	24	1	12	76	0	0	0	0	1	0	0	0	0	0	0	76	0	0	2	24	79	3	36	0.333333	4
22	1	1	0	1	2	4	3	36	1	12	57	0	0	0	0	0	0	0	0	0	0	0	64	2	24	1	12	62	4	48	1	12
22	2	2	0	2	1	4	3	36	0.333333	4	79	0	0	0	0	0	0	0	0	0	1	0	76	2	24	1	12	77	3.33333	40	0.333333	4
23	2	2	0	2	1	4	3.33333	40	0.333333	4	77	0	0	0	0	0	0	0	0	0	0	0	79	3	36	0.333333	4	76	3.66667	44	0.333333	4
24	2	2	0	2	1	4	3.66667	44	0.333333	4	76	0	0	0	0	0	0	0	0	0	0	0	77	3.33333	40	0.333333	4	74	4	48	0.75	9
25	1	1	0	1	2	4	4	48	1	12	62	1	0	0	0	0	0	0	0	0	0	0	57	3	36	1	12	57	5	60	1	12
25	1	1	0	1	2	4	4	48	1	12	71	1	0	0	0	0	0	0	0	0	0	0	57	3	36	1	12	57	5	60	1	12
25	2	2	0	2	1	4	4	48	0.75	9	74	0	0	0	0	0	0	0	0	0	0	0	76	3.66667	44	0.333333	4	73	4.75	57	0.25	3
26	2	2	0	2	1	4	4.75	57	0.25	3	73	0	0	0	0	0	0	0	0	0	0	0	74	4	48	0.75	9	74	5	60	0.75	9
27	1	1	0	1	2	4	5	60	1	12	57	0	0	0	0	0	0	0	0	0	0	0	62	4	48	1	12	62	6	72	1	12
27	2	2	0	2	1	4	5	60	0.75	9	74	0	0	0	0	0	0	0	0	0	0	0	73	4.75	57	0.25	3	76	5.75	69	0.25	3
28	2	2	0	2	1	4	5.75	69	0.25	3	76	0	0	0	0	0	0	0	0	0	0	0	74	5	60	0.75	9	77	6	72	0.333333	4
30	1	1	0	1	2	5	6	72	1	12	62	1	0	0	0	0	0	0	0	0	0	0	57	5	60	1	12	57	7	84	1	12
30	1	1	0	1	2	5	6	72	1	12	70	1	0	0	0	0	0	0	0	0	0	0	57	5	60	1	12	57	7	84	1	12
30	2	2	0	2	1	5	6	72	0.333333	4	77	0	0	0	0	0	0	0	0	0	0	0	76	5.75	69	0.25	3	76	6.33333	76	0.333333	4
31	2	2	0	2	1	5	6.33333	76	0.333333	4	76	0	0	0	0	0	0	0	0	0	0	0	77	6	72	0.333333	4	74	6.66667	80	0.333333	4
32	2	2	0	2	1	5	6.66667	80	0.333333	4	74	0	0	0	0	0	0	0	0	0	0	0	76	6.33333	76	0.333333	4	73	7	84	0.75	9
33	1	1	0	1	2	5	7	84	1	12	57	0	0	0	0	0	0	0	0	0	0	0	62	6	72	1	12	62	8	96	1	12
33	2	2	0	2	1	5	7	84	0.75	9	73	0	0	0	0	0	0	0	0	0	0	0	74	6.66667	80	0.333333	4	69	7.75	93	0.25	3
34	2	2	0	2	1	5	7.75	93	0.25	3	69	0	0	0	0	0	0	0	0	0	0	0	73	7	84	0.75	9	70	8	96	0.75	9
35	1	1	0	1	2	5	8	96	1	12	62	1	0	0	0	0	0	0	0	0	0	0	57	7	84	1	12	57	9	108	1	12
35	1	1	0	1	2	5	8	96	1	12	65	1	0	0	0	0	0	0	0	0	0	0	57	7	84	1	12	57	9	108	1	12
35	2	2	0	2	1	5	8	96	0.75	9	70	0	0	0	0	0	0	0	0	0	0	0	69	7.75	93	0.25	3	74	8.75	105	0.25	3
36	2	2	0	2	1	5	8.75	105	0.25	3	74	0	0	0	0	0	0	0	0	0	0	1	70	8	96	0.75	9	73	9	108	0.25	3
38	1	1	0	1	2	6	9	108	1	12	57	0	0	0	0	0	0	0	0	0	0	0	62	8	96	1	12	61	10	120	1	12
38	2	2	0	2	1	6	9	108	0.25	3	73	0	0	0	0	0	0	0	0	0	1	0	74	8.75	105	0.25	3	69	9.25	111	0.25	3
39	2	2	0	2	1	6	9.25	111	0.25	3	69	0	0	0	0	0	0	0	0	0	0	1	73	9	108	0.25	3	70	9.5	114	0.25	3
40	2	2	0	2	1	6	9.5	114	0.25	3	70	0	0	0	0	0	0	0	0	0	1	0	69	9.25	111	0.25	3	74	9.75	117	0.25	3
41	2	2	0	2	1	6	9.75	117	0.25	3	74	0	0	0	0	0	0	0	0	0	0	1	70	9.5	114	0.25	3	69	10	120	2	24
42	1	1	0	1	2	6	10	120	1	12	61	1	0	0	0	0	0	0	0	0	0	0	57	9	108	1	12	57	11	132	1	12
42	1	1	0	1	2	6	10	120	1	12	64	1	0	0	0	0	0	0	0	0	0	0	57	9	108	1	12	57	11	132	1	12
42	2	2	0	2	1	6	10	120	2	24	69	0	0	0	0	0	0	0	0	0	0	0	74	9.75	117	0.25	3	76	12	144	2	24
43	1	1	0	1	2	6	11	132	1	12	57	0	0	0	0	0	0	0	0	0	0	1	61	10	120	1	12	67	12	144	1	12
45	1	1	0	1	2	7	12	144	1	12	67	1	0	0	0	0	0	0	0	0	1	0	57	11	132	1	12	57	13	156	1	12
45	1	1	0	1	2	7	12	144	1	12	72	1	0	0	0	0	0	0	0	0	1	0	57	11	132	1	12	57	13	156	1	12
45	2	2	0	2	1	7	12	144	2	24	76	0	0	0	0	1	0	0	0	0	0	0	69	10	120	2	24	76	14	168	1	12
46	1	1	0	1	2	7	13	156	1	12	57	0	0	0	0	0	0	0	0	0	0	0	67	12	144	1	12	66	14	168	1	12
47	1	1	0	1	2	7	14	168	1	12	66	1	0	0	0	0	0	0	0	0	0	0	57	13	156	1	12	57	15	180	1	12
47	1	1	0	1	2	7	14	168	1	12	72	1	0	0	0	0	0	0	0	0	0	0	57	13	156	1	12	57	15	180	1	12
47	2	2	0	2	1	7	14	168	1	12	76	0	0	0	0	1	0	0	0	0	0	0	76	12	144	2	24	79	15	180	0.333333	4
49	1	1	0	1	2	8	15	180	1	12	57	0	0	0	0	0	0	0	0	0	0	0	66	14	168	1	12	65	16	192	1	12
49	2	2	0	2	1	8	15	180	0.333333	4	79	0	0	0	0	0	0	0	0	0	1	0	76	14	168	1	12	77	15.3333	184	0.333333	4
50	2	2	0	2	1	8	15.3333	184	0.333333	4	77	0	0	0	0	0	0	0	0	0	0	0	79	15	180	0.333333	4	76	15.6667	188	0.333333	4
51	2	2	0	2	1	8	15.6667	188	0.333333	4	76	0	0	0	0	0	0	0	0	0	0	0	77	15.3333	184	0.333333	4	74	16	192	0.75	9
52	1	1	0	1	2	8	16	192	1	12	65	1	0	0	0	0	0	0	0	0	0	0	57	15	180	1	12	57	17	204	1	12
52	1	1	0	1	2	8	16	192	1	12	70	1	0	0	0	0	0	0	0	0	0	0	57	15	180	1	12	57	17	204	1	12
52	2	2	0	2	1	8	16	192	0.75	9	74	0	0	0	0	0	0	0	0	0	0	0	76	15.6667	188	0.333333	4	73	16.75	201	0.25	3
53	2	2	0	2	1	8	16.75	201	0.25	3	73	0	0	0	0	0	0	0	0	0	0	0	74	16	192	0.75	9	74	17	204	0.75	9
54	1	1	0	1	2	8	17	204	1	12	57	0	0	0	0	0	0	0	0	0	0	0	65	16	192	1	12	64	18	216	1	12
54	2	2	0	2	1	8	17	204	0.75	9	74	0	0	0	0	0	0	0	0	0	0	0	73	16.75	201	0.25	3	76	17.75	213	0.25	3
55	2	2	0	2	1	8	17.75	213	0.25	3	76	0	0	0	0	0	0	0	0	0	0	0	74	17	204	0.75	9	77	18	216	0.333333	4
57	1	1	0	1	2	9	18	216	1	12	64	1	0	0	0	0	0	0	0	0	0	0	57	17	204	1	12	57	19	228	1	12
57	1	1	0	1	2	9	18	216	1	12	69	1	0	0	0	0	0	0	0	0	0	0	57	17	204	1	12	57	19	228	1	12
57	2	2	0	2	1	9	18	216	0.333333	4	77	0	0	0	0	0	0	0	0	0	0	0	76	17.75	213	0.25	3	76	18.3333	220	0.333333	4
