line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
19	1	1	0	1	14	63	0	0	1.5	24	57	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	55	7.5	120	1	16
19	1	1	0	1	14	63	0	0	1.5	24	59	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	55	7.5	120	1	16
19	1	1	0	1	14	63	0	0	1.5	24	63	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	55	7.5	120	1	16
19	3	3	0	1	13	63	0	0	1.5	24	63	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	47	8.25	132	0.75	12
19	4	4	0	2	12	63	0	0	1.5	24	71	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	71	1.5	24	1.5	24
19	6	6	0	2	11	63	0	0	1.5	24	83	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	83	1.5	24	1.5	24
19	8	8	0	2	10	63	0	0	1.5	24	83	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	83	1.5	24	1.5	24
19	10	10	0	1	9	63	0	0	1.5	24	77	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	11	11	0	2	8	63	0	0	1.5	24	51	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	51	1.5	24	1.5	24
19	13	13	0	1	7	63	0	0	1.5	24	51	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	13	13	0	1	7	63	0	0	1.5	24	56	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	13	13	0	1	7	63	0	0	1.5	24	60	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	15	15	0	1	6	63	0	0	0.5	8	63	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	16	16	0	2	5	63	0	0	7.5	120	45	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	47	7.5	120	1	16
19	16	16	0	2	5	63	0	0	7.5	120	47	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	47	7.5	120	1	16
19	18	18	0	2	4	63	0	0	8	128	51	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	20	20	0	2	3	63	0	0	6.9375	111	83	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	85	6.9375	111	0.1875	3
19	22	22	0	2	2	63	0	0	8	128	83	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	24	24	0	2	1	63	0	0	6.9375	111	83	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	85	6.9375	111	0.1875	3
