line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	3	3	0	0	3	1	0	0	1	2	76	0	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	76	1	2	1	2
17	5	5	0	0	2	1	0	0	1	2	77	0	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	77	1	2	1	2
17	7	7	0	0	1	1	0	0	1	2	81	0	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	81	1	2	1	2
18	3	3	0	0	3	1	1	2	1	2	76	0	0	0	0	1	0	0	0	0	0	0	76	0	0	1	2	76	2	4	1	2
18	5	5	0	0	2	1	1	2	1	2	77	0	0	0	0	1	0	0	0	0	0	0	77	0	0	1	2	77	2	4	1	2
18	7	7	0	0	1	1	1	2	1	2	81	0	0	0	0	1	0	0	0	0	0	0	81	0	0	1	2	81	2	4	1	2
19	3	3	0	0	3	1	2	4	1	2	76	0	0	0	0	1	0	0	0	0	0	0	76	1	2	1	2	76	3	6	1	2
19	5	5	0	0	2	1	2	4	1	2	77	0	0	0	0	1	0	0	0	0	0	0	77	1	2	1	2	77	3	6	1	2
19	7	7	0	0	1	1	2	4	1	2	81	0	0	0	0	1	0	0	0	0	0	0	81	1	2	1	2	81	3	6	1	2
21	1	1	0	0	4	2	3	6	2	4	74	0	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	62	5	10	1.5	3
21	3	3	0	0	3	2	3	6	1	2	76	0	0	0	0	1	0	0	0	0	1	0	76	2	4	1	2	76	4	8	1	2
21	5	5	0	0	2	2	3	6	1	2	77	0	0	0	0	1	0	0	0	0	1	0	77	2	4	1	2	77	4	8	1	2
21	7	7	0	0	1	2	3	6	1	2	81	0	0	0	0	1	0	0	0	0	1	0	81	2	4	1	2	81	4	8	1	2
22	3	3	0	0	3	2	4	8	1	2	76	0	0	0	0	1	0	0	0	0	0	0	76	3	6	1	2	76	5	10	1	2
22	5	5	0	0	2	2	4	8	1	2	77	0	0	0	0	1	0	0	0	0	0	0	77	3	6	1	2	77	5	10	1	2
22	7	7	0	0	1	2	4	8	1	2	81	0	0	0	0	1	0	0	0	0	0	0	81	3	6	1	2	81	5	10	1	2
23	1	1	0	0	4	2	5	10	1.5	3	62	0	0	0	0	0	0	0	0	0	0	0	74	3	6	2	4	69	7.5	15	1	2
23	3	3	0	0	3	2	5	10	1	2	76	0	0	0	0	1	0	0	0	0	0	1	76	4	8	1	2	76	6	12	1	2
23	5	5	0	0	2	2	5	10	1	2	77	0	0	0	0	1	0	0	0	0	0	1	77	4	8	1	2	77	6	12	1	2
23	7	7	0	0	1	2	5	10	1	2	81	0	0	0	0	1	0	0	0	0	0	1	81	4	8	1	2	81	6	12	1	2
25	3	3	0	0	3	3	6	12	1	2	76	0	0	0	0	1	0	0	0	0	1	0	76	5	10	1	2	76	7	14	1	2
25	5	5	0	0	2	3	6	12	1	2	77	0	0	0	0	1	0	0	0	0	1	0	77	5	10	1	2	77	7	14	1	2
25	7	7	0	0	1	3	6	12	1	2	81	0	0	0	0	1	0	0	0	0	1	0	81	5	10	1	2	81	7	14	1	2
27	3	3	0	0	3	3	7	14	1	2	76	0	0	0	0	1	0	0	0	0	0	0	76	6	12	1	2	74	8	16	1	2
27	5	5	0	0	2	3	7	14	1	2	77	0	0	0	0	1	0	0	0	0	0	0	77	6	12	1	2	77	8	16	1	2
27	7	7	0	0	1	3	7	14	1	2	81	0	0	0	0	1	0	0	0	0	0	0	81	6	12	1	2	77	8	16	1	2
28	1	1	0	0	4	3	7.5	15	1	2	69	0	0	0	0	0	0	0	0	0	1	0	62	5	10	1.5	3	71	8.5	17	0.5	1
