line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	1	1	0	0	4	154	0	0	1.5	3	36	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	36	1.5	3	0.5	1
17	3	3	0	0	3	154	0	0	2	4	64	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	67	2	4	2.5	5
17	5	5	0	0	2	154	0	0	2	4	69	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	58	2.5	5	0.5	1
17	7	7	0	0	1	154	0	0	0.5	1	70	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	71	0.5	1	0.5	1
18	7	7	0	0	1	154	0.5	1	0.5	1	71	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0.5	1	71	1	2	0.5	1
19	7	7	0	0	1	154	1	2	0.5	1	71	0	0	0	0	0	0	0	0	0	0	0	71	0.5	1	0.5	1	74	1.5	3	0.5	1
20	1	1	0	0	4	154	1.5	3	0.5	1	36	0	0	0	0	0	0	0	0	0	0	0	36	0	0	1.5	3	36	2	4	0.5	1
20	7	7	0	0	1	154	1.5	3	0.5	1	74	0	0	0	0	0	0	0	0	0	0	0	71	1	2	0.5	1	74	2	4	3	6
21	1	1	0	0	4	154	2	4	0.5	1	36	0	0	0	0	0	0	0	0	0	0	0	36	1.5	3	0.5	1	44	2.5	5	0.5	1
21	3	3	0	0	3	154	2	4	2.5	5	67	0	0	0	0	0	0	0	0	0	0	0	64	0	0	2	4	54	4.5	9	0.5	1
21	7	7	0	0	1	154	2	4	3	6	74	0	0	0	0	0	0	0	0	0	0	0	74	1.5	3	0.5	1	81	5	10	2.5	5
22	1	1	0	0	4	154	2.5	5	0.5	1	44	0	0	0	0	0	0	0	0	0	0	0	36	2	4	0.5	1	44	3	6	0.5	1
22	5	5	0	0	2	154	2.5	5	0.5	1	58	0	0	0	0	0	0	0	0	0	0	0	69	0	0	2	4	58	3	6	0.5	1
23	1	1	0	0	4	154	3	6	0.5	1	44	0	0	0	0	0	0	0	0	0	0	0	44	2.5	5	0.5	1	52	3.5	7	0.5	1
23	5	5	0	0	2	154	3	6	0.5	1	58	0	0	0	0	0	0	0	0	0	0	0	58	2.5	5	0.5	1	58	3.5	7	0.5	1
24	1	1	0	0	4	154	3.5	7	0.5	1	52	0	0	0	0	0	0	0	0	0	0	0	44	3	6	0.5	1	52	4	8	0.5	1
24	5	5	0	0	2	154	3.5	7	0.5	1	58	0	0	0	0	0	0	0	0	0	0	0	58	3	6	0.5	1	61	4	8	0.5	1
26	1	1	0	0	4	155	4	8	0.5	1	52	0	0	0	0	0	0	0	0	0	0	0	52	3.5	7	0.5	1	59	4.5	9	0.5	1
26	5	5	0	0	2	155	4	8	0.5	1	61	0	0	0	0	0	0	0	0	0	0	0	58	3.5	7	0.5	1	61	4.5	9	0.5	1
27	1	1	0	0	4	155	4.5	9	0.5	1	59	0	0	0	0	0	0	0	0	0	0	0	52	4	8	0.5	1	59	5	10	0.5	1
27	3	3	0	0	3	155	4.5	9	0.5	1	54	0	0	0	0	0	0	0	0	0	0	0	67	2	4	2.5	5	54	5	10	3	6
27	5	5	0	0	2	155	4.5	9	0.5	1	61	0	0	0	0	0	0	0	0	0	0	0	61	4	8	0.5	1	61	5	10	0.5	1
