line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	1	1	0	0	2	1	0	0	0.5	1	57	1	1	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	57	0.5	1	0.5	1
17	1	1	0	0	2	1	0	0	0.5	1	60	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	57	0.5	1	0.5	1
17	1	1	0	0	2	1	0	0	0.5	1	64	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	57	0.5	1	0.5	1
17	2	2	0	0	1	1	0	0	0.5	1	69	1	1	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	69	0.5	1	0.5	1
17	2	2	0	0	1	1	0	0	0.5	1	72	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	69	0.5	1	0.5	1
17	2	2	0	0	1	1	0	0	0.5	1	76	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	69	0.5	1	0.5	1
18	1	1	0	0	2	1	0.5	1	0.5	1	57	1	1	0	0	0	1	0	0	0	0	0	57	0	0	0.5	1	57	4.5	9	0.5	1
18	1	1	0	0	2	1	0.5	1	0.5	1	60	1	0	0	0	0	0	0	0	0	0	0	57	0	0	0.5	1	57	4.5	9	0.5	1
18	1	1	0	0	2	1	0.5	1	0.5	1	64	1	0	0	0	0	0	0	0	0	0	0	57	0	0	0.5	1	57	4.5	9	0.5	1
18	2	2	0	0	1	1	0.5	1	0.5	1	69	1	1	0	0	0	1	0	0	0	0	0	69	0	0	0.5	1	69	4.5	9	0.5	1
18	2	2	0	0	1	1	0.5	1	0.5	1	72	1	0	0	0	0	0	0	0	0	0	0	69	0	0	0.5	1	69	4.5	9	0.5	1
18	2	2	0	0	1	1	0.5	1	0.5	1	76	1	0	0	0	0	0	0	0	0	0	0	69	0	0	0.5	1	69	4.5	9	0.5	1
24	1	1	0	0	2	2	4.5	9	0.5	1	57	1	0	0	0	0	0	0	0	0	0	0	57	0.5	1	0.5	1	57	5	10	0.5	1
24	1	1	0	0	2	2	4.5	9	0.5	1	60	1	0	0	0	0	0	0	0	0	0	0	57	0.5	1	0.5	1	57	5	10	0.5	1
24	1	1	0	0	2	2	4.5	9	0.5	1	64	1	0	0	0	0	0	0	0	0	0	0	57	0.5	1	0.5	1	57	5	10	0.5	1
24	2	2	0	0	1	2	4.5	9	0.5	1	69	1	0	0	0	0	0	0	0	0	0	0	69	0.5	1	0.5	1	69	5	10	0.5	1
24	2	2	0	0	1	2	4.5	9	0.5	1	72	1	0	0	0	0	0	0	0	0	0	0	69	0.5	1	0.5	1	69	5	10	0.5	1
24	2	2	0	0	1	2	4.5	9	0.5	1	76	1	0	0	0	0	0	0	0	0	0	0	69	0.5	1	0.5	1	69	5	10	0.5	1
