line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
18	1	1	0	1	2	1	0	0	1	6	58	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	58	1	6	1	6
19	1	1	0	1	2	1	1	6	1	6	58	0	0	0	0	0	0	0	0	0	0	0	58	0	0	1	6	58	2	12	1	6
19	3	3	0	2	1	1	1	6	0.666667	4	51	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	55	1.66667	10	0.666667	4
19	3	3	0	2	1	1	1	6	0.666667	4	56	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	55	1.66667	10	0.666667	4
20	3	3	0	2	1	1	1.66667	10	0.666667	4	55	0	0	0	0	0	0	0	0	0	0	0	51	1	6	0.666667	4	55	2.33333	14	0.666667	4
21	1	1	0	1	2	1	2	12	1	6	58	0	0	0	0	0	0	0	0	0	0	0	58	1	6	1	6	58	3	18	1.5	9
22	3	3	0	2	1	1	2.33333	14	0.666667	4	55	0	0	0	0	0	0	0	0	0	0	0	55	1.66667	10	0.666667	4	60	7	42	0.666667	4
24	1	1	0	1	2	2	3	18	1.5	9	58	0	0	0	0	0	0	0	0	0	0	0	58	2	12	1	6	58	4.5	27	0.5	3
25	1	1	0	1	2	2	4.5	27	0.5	3	58	0	0	0	0	0	0	0	0	0	0	0	58	3	18	1.5	9	58	5	30	1	6
26	1	1	0	1	2	2	5	30	1	6	58	0	0	0	0	0	0	0	0	0	0	0	58	4.5	27	0.5	3	58	6	36	1.5	9
28	1	1	0	1	2	3	6	36	1.5	9	58	0	0	0	0	0	0	0	0	0	0	0	58	5	30	1	6	58	7.5	45	1.5	9
29	3	3	0	2	1	3	7	42	0.666667	4	60	1	0	0	0	0	0	0	0	0	0	0	55	2.33333	14	0.666667	4	63	7.66667	46	0.666667	4
29	3	3	0	2	1	3	7	42	0.666667	4	65	1	0	0	0	0	0	0	0	0	0	0	55	2.33333	14	0.666667	4	63	7.66667	46	0.666667	4
30	1	1	0	1	2	3	7.5	45	1.5	9	58	0	0	0	0	0	0	0	0	0	0	0	58	6	36	1.5	9	58	9	54	1.5	9
31	3	3	0	2	1	3	7.66667	46	0.666667	4	63	0	0	0	0	0	0	0	0	0	0	0	60	7	42	0.666667	4	63	8.33333	50	0.666667	4
32	3	3	0	2	1	3	8.33333	50	0.666667	4	63	0	0	0	0	0	0	0	0	0	0	0	63	7.66667	46	0.666667	4	-1	-1	-1	-1	-1
34	1	1	0	1	2	4	9	54	1.5	9	58	0	0	0	0	0	0	0	0	0	0	0	58	7.5	45	1.5	9	58	10.5	63	1.5	9
35	1	1	0	1	2	4	10.5	63	1.5	9	58	0	0	0	0	0	0	0	0	0	0	0	58	9	54	1.5	9	-1	-1	-1	-1	-1
