line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
18	3	3	0	2	3	114	0	0	0.25	3	50	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	62	0.25	3	0.25	3
19	3	3	0	2	3	114	0.25	3	0.25	3	62	0	0	0	0	0	0	0	0	0	1	0	50	0	0	0.25	3	58	0.5	6	0.25	3
20	3	3	0	2	3	114	0.5	6	0.25	3	58	0	0	0	0	0	0	0	0	0	0	0	62	0.25	3	0.25	3	55	0.75	9	0.25	3
21	3	3	0	2	3	114	0.75	9	0.25	3	55	0	0	0	0	0	0	0	0	0	0	0	58	0.5	6	0.25	3	53	1	12	0.25	3
22	1	1	0	1	4	114	1	12	0.333333	4	48	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	50	1.33333	16	0.333333	4
22	3	3	0	2	3	114	1	12	0.25	3	53	0	0	0	0	0	0	0	0	0	0	0	55	0.75	9	0.25	3	50	1.25	15	0.25	3
22	7	7	0	1	1	114	1	12	0.333333	4	77	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	79	1.33333	16	0.333333	4
23	3	3	0	2	3	114	1.25	15	0.25	3	50	0	0	0	0	0	0	0	0	0	0	1	53	1	12	0.25	3	62	1.5	18	0.25	3
24	1	1	0	1	4	114	1.33333	16	0.333333	4	50	0	0	0	0	0	0	0	0	0	0	0	48	1	12	0.333333	4	52	1.66667	20	0.333333	4
24	7	7	0	1	1	114	1.33333	16	0.333333	4	79	0	0	0	0	0	0	0	0	0	0	0	77	1	12	0.333333	4	81	1.66667	20	0.333333	4
25	3	3	0	2	3	114	1.5	18	0.25	3	62	0	0	0	0	0	0	0	0	0	1	0	50	1.25	15	0.25	3	58	1.75	21	0.25	3
26	1	1	0	1	4	114	1.66667	20	0.333333	4	52	0	0	0	0	0	0	0	0	0	0	0	50	1.33333	16	0.333333	4	53	2	24	1.33333	16
26	7	7	0	1	1	114	1.66667	20	0.333333	4	81	0	0	0	0	0	0	0	0	0	0	0	79	1.33333	16	0.333333	4	82	2	24	1.33333	16
27	3	3	0	2	3	114	1.75	21	0.25	3	58	0	0	0	0	0	0	0	0	0	0	0	62	1.5	18	0.25	3	55	2	24	0.25	3
28	1	1	0	1	4	114	2	24	1.33333	16	53	0	0	0	0	0	0	0	0	0	0	0	52	1.66667	20	0.333333	4	52	3.33333	40	0.333333	4
