line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	1	1	0	0	2	49	0	0	0.75	3	57	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	53	0.75	3	0.75	3
17	2	2	0	0	1	49	0	0	0.5	2	69	0	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	64	0.5	2	0.5	2
18	2	2	0	0	1	49	0.5	2	0.5	2	64	0	0	0	0	0	0	0	0	0	1	0	69	0	0	0.5	2	69	1	4	0.5	2
19	1	1	0	0	2	49	0.75	3	0.75	3	53	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0.75	3	61	1.5	6	0.75	3
20	2	2	0	0	1	49	1	4	0.5	2	69	0	0	0	0	0	0	0	0	0	0	1	64	0.5	2	0.5	2	67	1.5	6	0.5	2
22	1	1	0	0	2	50	1.5	6	0.75	3	61	0	0	0	0	0	0	0	0	0	0	0	53	0.75	3	0.75	3	53	2.25	9	0.75	3
22	2	2	0	0	1	50	1.5	6	0.5	2	67	0	1	0	0	0	0	0	0	0	0	0	69	1	4	0.5	2	64	2	8	0.5	2
23	2	2	0	0	1	50	2	8	0.5	2	64	0	0	0	0	0	0	0	0	0	1	0	67	1.5	6	0.5	2	67	2.5	10	0.5	2
24	1	1	0	0	2	50	2.25	9	0.75	3	53	0	0	0	0	0	0	0	0	0	0	0	61	1.5	6	0.75	3	46	3.75	15	0.75	3
25	2	2	0	0	1	50	2.5	10	0.5	2	67	0	0	0	0	0	0	0	0	0	0	1	64	2	8	0.5	2	69	3	12	0.5	2
27	2	2	0	0	1	51	3	12	0.5	2	69	0	1	0	0	0	0	0	0	0	0	0	67	2.5	10	0.5	2	64	3.5	14	0.5	2
28	2	2	0	0	1	51	3.5	14	0.5	2	64	0	0	0	0	0	0	0	0	0	1	0	69	3	12	0.5	2	69	4	16	0.5	2
29	1	1	0	0	2	51	3.75	15	0.75	3	46	0	0	0	0	0	0	0	0	0	0	0	53	2.25	9	0.75	3	54	4.5	18	0.75	3
30	2	2	0	0	1	51	4	16	0.5	2	69	0	0	0	0	0	0	0	0	0	0	1	64	3.5	14	0.5	2	62	4.5	18	0.5	2
32	1	1	0	0	2	52	4.5	18	0.75	3	54	1	0	0	0	0	0	0	0	0	0	0	46	3.75	15	0.75	3	46	5.25	21	0.75	3
32	1	1	0	0	2	52	4.5	18	0.75	3	57	1	0	0	0	0	0	0	0	0	0	0	46	3.75	15	0.75	3	46	5.25	21	0.75	3
32	2	2	0	0	1	52	4.5	18	0.5	2	62	0	1	0	0	0	0	0	0	0	0	0	69	4	16	0.5	2	57	5	20	0.5	2
33	2	2	0	0	1	52	5	20	0.5	2	57	0	0	0	0	0	0	0	0	0	1	0	62	4.5	18	0.5	2	62	5.5	22	0.5	2
34	1	1	0	0	2	52	5.25	21	0.75	3	46	0	0	0	0	0	0	0	0	0	0	0	54	4.5	18	0.75	3	53	6.75	27	0.75	3
35	2	2	0	0	1	52	5.5	22	0.5	2	62	0	0	0	0	0	0	0	0	0	0	1	57	5	20	0.5	2	69	6	24	0.5	2
37	2	2	0	0	1	53	6	24	0.5	2	69	0	1	0	0	0	0	0	0	0	0	0	62	5.5	22	0.5	2	64	6.5	26	0.5	2
