line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
18	10	10	0	1	5	11	0	0	0.5	3	78	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	74	0.5	3	0.5	3
19	10	10	0	1	5	11	0.5	3	0.5	3	74	0	0	0	0	0	0	0	0	0	0	1	78	0	0	0.5	3	63	11.3333	68	0.333333	2
19	14	14	0	2	3	11	0.5	3	0.5	3	85	0	0	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	69	1	6	1	6
20	14	14	0	2	3	11	1	6	1	6	69	0	0	0	0	0	0	0	0	0	1	0	85	0.5	3	0.5	3	58	2	12	0.5	3
21	1	1	0	1	10	11	1.5	9	0.5	3	39	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	49	4.5	27	0.5	3
23	2	2	0	1	9	12	2	12	1	6	55	1	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	71	3	18	0.5	3
23	2	2	0	1	9	12	2	12	1	6	66	1	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	71	3	18	0.5	3
23	6	6	0	2	7	12	2	12	0.5	3	80	0	0	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	60	2.5	15	1	6
23	14	14	0	2	3	12	2	12	0.5	3	58	0	0	0	0	0	0	0	0	0	0	1	69	1	6	1	6	-1	-1	-1	-1	-1
24	6	6	0	2	7	12	2.5	15	1	6	60	0	0	0	0	0	0	0	0	0	1	0	80	2	12	0.5	3	71	3.5	21	0.5	3
25	2	2	0	1	9	12	3	18	0.5	3	71	0	0	0	0	0	1	0	0	0	0	1	55	2	12	1	6	50	4	24	0.5	3
26	4	4	0	2	8	12	3.5	21	0.5	3	76	0	0	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	63	4	24	1	6
26	6	6	0	2	7	12	3.5	21	0.5	3	71	0	0	0	0	0	0	0	0	0	0	1	60	2.5	15	1	6	85	7.5	45	0.5	3
29	2	2	0	1	9	13	4	24	0.5	3	50	1	0	0	0	0	0	0	0	0	0	0	71	3	18	0.5	3	69	5	30	0.5	3
29	2	2	0	1	9	13	4	24	0.5	3	58	1	0	0	0	0	0	0	0	0	0	0	71	3	18	0.5	3	69	5	30	0.5	3
29	4	4	0	2	8	13	4	24	1	6	63	0	0	0	0	0	0	0	0	0	1	0	76	3.5	21	0.5	3	55	5	30	0.5	3
30	1	1	0	1	10	13	4.5	27	0.5	3	49	1	0	0	0	0	0	0	0	0	0	0	39	1.5	9	0.5	3	53	5.5	33	0.5	3
30	1	1	0	1	10	13	4.5	27	0.5	3	60	1	0	0	0	0	0	0	0	0	0	0	39	1.5	9	0.5	3	53	5.5	33	0.5	3
32	2	2	0	1	9	13	5	30	0.5	3	69	1	0	0	0	0	0	0	0	0	1	0	50	4	24	0.5	3	80	11	66	0.5	3
32	2	2	0	1	9	13	5	30	0.5	3	80	1	0	0	0	0	0	0	0	0	1	0	50	4	24	0.5	3	80	11	66	0.5	3
32	4	4	0	2	8	13	5	30	0.5	3	55	0	0	0	0	0	0	0	0	0	0	1	63	4	24	1	6	69	9	54	0.5	3
32	16	16	0	1	2	13	5	30	0.5	3	64	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	80	5.5	33	0.5	3
33	1	1	0	1	10	13	5.5	33	0.5	3	53	1	0	0	0	0	0	0	0	0	0	0	49	4.5	27	0.5	3	42	6.5	39	0.5	3
33	1	1	0	1	10	13	5.5	33	0.5	3	64	1	0	0	0	0	0	0	0	0	0	0	49	4.5	27	0.5	3	42	6.5	39	0.5	3
33	16	16	0	1	2	13	5.5	33	0.5	3	80	0	0	0	0	0	1	0	0	0	0	0	64	5	30	0.5	3	67	6	36	0.5	3
35	12	12	0	1	4	14	6	36	1	6	72	0	0	0	0	0	0	0	0	0	1	0	-1	-1	-1	-1	-1	59	7	42	0.5	3
35	16	16	0	1	2	14	6	36	0.5	3	67	0	0	0	0	1	0	0	0	0	0	0	80	5.5	33	0.5	3	64	10	60	0.5	3
36	1	1	0	1	10	14	6.5	39	0.5	3	42	0	0	0	0	0	0	0	0	0	1	0	53	5.5	33	0.5	3	55	7	42	0.5	3
37	1	1	0	1	10	14	7	42	0.5	3	55	1	0	0	0	0	0	0	0	0	0	1	42	6.5	39	0.5	3	74	8	48	0.5	3
37	1	1	0	1	10	14	7	42	0.5	3	63	1	0	0	0	0	0	0	0	0	0	1	42	6.5	39	0.5	3	74	8	48	0.5	3
37	12	12	0	1	4	14	7	42	0.5	3	59	0	0	0	0	0	0	0	0	0	0	0	72	6	36	1	6	63	7.5	45	0.5	3
38	6	6	0	2	7	14	7.5	45	0.5	3	85	0	0	0	0	1	0	0	0	0	0	0	71	3.5	21	0.5	3	74	8.5	51	0.5	3
38	12	12	0	1	4	14	7.5	45	0.5	3	63	0	0	0	0	0	0	0	0	0	0	1	59	7	42	0.5	3	72	11	66	0.5	3
41	1	1	0	1	10	15	8	48	0.5	3	74	0	0	0	0	0	0	0	0	0	1	0	55	7	42	0.5	3	47	8.5	51	0.5	3
42	1	1	0	1	10	15	8.5	51	0.5	3	47	1	0	0	0	0	0	0	0	0	0	1	74	8	48	0.5	3	69	9.5	57	0.5	3
42	1	1	0	1	10	15	8.5	51	0.5	3	58	1	0	0	0	0	0	0	0	0	0	1	74	8	48	0.5	3	69	9.5	57	0.5	3
42	6	6	0	2	7	15	8.5	51	0.5	3	74	0	0	0	0	1	0	0	0	0	1	0	85	7.5	45	0.5	3	58	9	54	0.5	3
43	4	4	0	2	8	15	9	54	0.5	3	69	0	0	0	0	0	0	0	0	0	1	0	55	5	30	0.5	3	77	9.5	57	0.5	3
43	6	6	0	2	7	15	9	54	0.5	3	58	0	0	0	0	1	0	0	0	0	0	1	74	8.5	51	0.5	3	60	14.6667	88	0.333333	2
44	1	1	0	1	10	15	9.5	57	0.5	3	69	0	0	0	0	1	0	0	0	0	0	0	47	8.5	51	0.5	3	49	10	60	0.5	3
44	4	4	0	2	8	15	9.5	57	0.5	3	77	0	0	0	0	0	0	0	0	0	0	1	69	9	54	0.5	3	54	10	60	0.5	3
47	1	1	0	1	10	16	10	60	0.5	3	49	1	0	0	0	0	0	0	0	0	0	0	69	9.5	57	0.5	3	54	10.5	63	0.5	3
47	1	1	0	1	10	16	10	60	0.5	3	60	1	0	0	0	0	0	0	0	0	0	0	69	9.5	57	0.5	3	54	10.5	63	0.5	3
47	4	4	0	2	8	16	10	60	0.5	3	54	0	0	0	0	1	0	0	0	0	0	0	77	9.5	57	0.5	3	76	15.3333	92	0.333333	2
47	16	16	0	1	2	16	10	60	0.5	3	64	0	0	0	0	0	0	0	0	0	0	0	67	6	36	0.5	3	80	10.5	63	0.5	3
49	1	1	0	1	10	16	10.5	63	0.5	3	54	1	0	0	0	0	0	0	0	0	0	0	49	10	60	0.5	3	42	12	72	0.5	3
49	1	1	0	1	10	16	10.5	63	0.5	3	64	1	0	0	0	0	0	0	0	0	0	0	49	10	60	0.5	3	42	12	72	0.5	3
49	16	16	0	1	2	16	10.5	63	0.5	3	80	0	0	0	0	0	1	0	0	0	0	0	64	10	60	0.5	3	67	11	66	0.5	3
51	2	2	0	1	9	16	11	66	0.5	3	80	0	0	0	0	1	0	0	0	0	0	0	69	5	30	0.5	3	55	12.5	75	0.5	3
51	12	12	0	1	4	16	11	66	0.5	3	72	0	0	0	0	0	0	0	0	0	1	0	63	7.5	45	0.5	3	59	11.5	69	0.5	3
51	16	16	0	1	2	16	11	66	0.5	3	67	0	0	0	0	1	0	0	0	0	0	0	80	10.5	63	0.5	3	86	16	96	0.666667	4
52	10	10	0	1	5	16	11.3333	68	0.333333	2	63	0	0	0	0	0	0	0	0	0	1	0	74	0.5	3	0.5	3	74	11.6667	70	0.333333	2
