line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
17	10	10	0	1	7	0	0	0	0.5	6	71	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	71	1.83333	22	0.666667	8
17	17	17	0	1	3	0	0	0	0.5	6	71	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	63	11.8333	142	0.666667	8
19	3	3	0	1	11	1	0.5	6	0.5	6	48	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	62	8	96	0.833333	10
19	3	3	0	1	11	1	0.5	6	0.5	6	53	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	62	8	96	0.833333	10
19	9	9	0	1	8	1	0.5	6	1	12	60	0	0	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	50	19.5	234	0.333333	4
19	13	13	0	1	5	1	0.5	6	1	12	69	0	0	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	10	10	0	1	7	1	1.83333	22	0.666667	8	71	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0.5	6	59	8	96	0.5	6
22	21	21	0	1	1	1	1.83333	22	0.666667	8	71	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	73	7.83333	94	0.666667	8
24	7	7	0	1	9	2	2.5	30	0.666667	8	99	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	91	3.16667	38	0.666667	8
25	7	7	0	1	9	2	3.16667	38	0.666667	8	91	0	0	0	0	0	0	0	0	0	0	0	99	2.5	30	0.666667	8	86	3.83333	46	0.666667	8
26	7	7	0	1	9	2	3.83333	46	0.666667	8	86	0	0	0	0	0	0	0	0	0	0	0	91	3.16667	38	0.666667	8	103	17	204	1	12
28	12	12	0	1	6	3	4.5	54	2	24	68	0	1	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	68	6.5	78	2	24
