line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur
18	1	1	0	1	8	8	0	0	0.5	10	38	1	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	46	2	40	0.25	5
18	1	1	0	1	8	8	0	0	0.5	10	53	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	46	2	40	0.25	5
18	2	2	0	2	7	8	0	0	0.5	10	62	1	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	58	0.5	10	0.5	10
18	2	2	0	2	7	8	0	0	0.5	10	72	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	58	0.5	10	0.5	10
18	2	2	0	2	7	8	0	0	0.5	10	81	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	58	0.5	10	0.5	10
18	3	3	0	1	6	8	0	0	0.5	10	-13988	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-13988	3	60	0.5	10
18	5	5	0	1	5	8	0	0	0.5	10	-13988	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-13988	3.5	70	0.5	10
18	6	6	0	1	4	8	0	0	0.5	10	46	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	7	7	0	1	3	8	0	0	0.5	10	82	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	89	1	20	0.5	10
18	9	9	0	2	2	8	0	0	0.5	10	62	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	65	0.5	10	0.5	10
18	10	10	0	2	1	8	0	0	0.5	10	82	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	58	0.5	10	0.5	10
19	2	2	0	2	7	8	0.5	10	0.5	10	58	1	0	0	0	0	1	0	0	0	0	0	62	0	0	0.5	10	58	1	20	0.5	10
19	2	2	0	2	7	8	0.5	10	0.5	10	62	1	0	0	0	0	0	0	0	0	0	0	62	0	0	0.5	10	58	1	20	0.5	10
19	9	9	0	2	2	8	0.5	10	0.5	10	65	0	0	0	0	0	1	0	0	0	0	0	62	0	0	0.5	10	65	1	20	0.5	10
19	10	10	0	2	1	8	0.5	10	0.5	10	58	0	0	0	0	0	1	0	0	0	0	0	82	0	0	0.5	10	58	1	20	0.5	10
20	2	2	0	2	7	8	1	20	0.5	10	58	1	0	0	0	0	1	0	0	0	0	0	58	0.5	10	0.5	10	58	1.5	30	0.5	10
20	2	2	0	2	7	8	1	20	0.5	10	62	1	0	0	0	0	0	0	0	0	0	0	58	0.5	10	0.5	10	58	1.5	30	0.5	10
20	7	7	0	1	3	8	1	20	0.5	10	89	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0.5	10	89	1.5	30	0.5	10
20	9	9	0	2	2	8	1	20	0.5	10	65	0	0	0	0	0	1	0	0	0	0	0	65	0.5	10	0.5	10	65	1.5	30	0.5	10
20	10	10	0	2	1	8	1	20	0.5	10	58	0	0	0	0	0	1	0	0	0	0	0	58	0.5	10	0.5	10	58	1.5	30	0.5	10
21	2	2	0	2	7	8	1.5	30	0.5	10	58	1	0	0	0	0	1	0	0	0	0	0	58	1	20	0.5	10	58	2.5	50	0.5	10
21	2	2	0	2	7	8	1.5	30	0.5	10	62	1	0	0	0	0	0	0	0	0	0	0	58	1	20	0.5	10	58	2.5	50	0.5	10
21	7	7	0	1	3	8	1.5	30	0.5	10	89	0	0	0	0	0	0	0	0	0	0	0	89	1	20	0.5	10	88	2	40	0.5	10
21	9	9	0	2	2	8	1.5	30	0.5	10	65	0	0	0	0	0	1	0	0	0	0	0	65	1	20	0.5	10	65	2.5	50	0.5	10
21	10	10	0	2	1	8	1.5	30	0.5	10	58	0	0	0	0	0	1	0	0	0	0	0	58	1	20	0.5	10	58	2.5	50	0.5	10
22	1	1	0	1	8	8	2	40	0.25	5	46	0	0	0	0	0	1	0	0	0	0	0	38	0	0	0.5	10	41	3	60	0.5	10
22	7	7	0	1	3	8	2	40	0.5	10	88	0	0	0	0	0	0	0	0	0	0	0	89	1.5	30	0.5	10	88	2.5	50	0.2	4
26	2	2	0	2	7	9	2.5	50	0.5	10	58	1	0	0	0	0	1	0	0	0	0	0	58	1.5	30	0.5	10	58	4	80	0.5	10
26	2	2	0	2	7	9	2.5	50	0.5	10	62	1	0	0	0	0	0	0	0	0	0	0	58	1.5	30	0.5	10	58	4	80	0.5	10
26	7	7	0	1	3	9	2.5	50	0.2	4	88	0	0	0	0	0	0	0	0	0	1	0	88	2	40	0.5	10	89	2.7	54	0.2	4
26	9	9	0	2	2	9	2.5	50	0.5	10	65	0	0	0	0	0	1	0	0	0	0	0	65	1.5	30	0.5	10	65	4	80	0.5	10
26	10	10	0	2	1	9	2.5	50	0.5	10	58	0	0	0	0	0	1	0	0	0	0	0	58	1.5	30	0.5	10	58	4	80	0.5	10
27	7	7	0	1	3	9	2.7	54	0.2	4	89	0	0	0	0	0	0	0	0	0	0	0	88	2.5	50	0.2	4	88	2.9	58	0.2	4
28	7	7	0	1	3	9	2.9	58	0.2	4	88	0	0	0	0	0	0	0	0	0	0	0	89	2.7	54	0.2	4	86	3.1	62	0.2	4
