line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur	note
"19"	"1"	"1"	"0"	"1"	"30"	"57"	"0"	"0"	"1"	"4"	"35"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"36"	"3.75"	"15"	"1"	"4"	"0"
"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"19"	"13"	"13"	"0"	"2"	"24"	"57"	"0"	"0"	"0.5"	"2"	"60"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"63"	"0.5"	"2"	"0.75"	"3"	"1"
"19"	"13"	"13"	"0"	"2"	"24"	"57"	"0"	"0"	"0.5"	"2"	"65"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"63"	"0.5"	"2"	"0.75"	"3"	"1"
"19"	"13"	"13"	"0"	"2"	"24"	"57"	"0"	"0"	"0.5"	"2"	"66"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"63"	"0.5"	"2"	"0.75"	"3"	"1"
"19"	"14"	"14"	"0"	"2"	"23"	"57"	"0"	"0"	"0.25"	"1"	"74"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"72"	"0.25"	"1"	"0.5"	"2"	"1"
"19"	"14"	"14"	"0"	"2"	"23"	"57"	"0"	"0"	"0.25"	"1"	"75"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"72"	"0.25"	"1"	"0.5"	"2"	"1"
"19"	"14"	"14"	"0"	"2"	"23"	"57"	"0"	"0"	"0.25"	"1"	"79"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"72"	"0.25"	"1"	"0.5"	"2"	"1"
"19"	"14"	"14"	"0"	"2"	"23"	"57"	"0"	"0"	"0.25"	"1"	"82"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"72"	"0.25"	"1"	"0.5"	"2"	"1"
"19"	"15"	"15"	"0"	"1"	"22"	"57"	"0"	"0"	"0.5"	"2"	"81"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"75"	"0.5"	"2"	"1.25"	"5"	"1"
"19"	"15"	"15"	"0"	"1"	"22"	"57"	"0"	"0"	"0.5"	"2"	"83"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"75"	"0.5"	"2"	"1.25"	"5"	"1"
"19"	"16"	"16"	"0"	"1"	"21"	"57"	"0"	"0"	"0.25"	"1"	"101"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"88"	"0.25"	"1"	"0.25"	"1"	"1"
"19"	"17"	"17"	"0"	"1"	"20"	"57"	"0"	"0"	"1"	"4"	"103"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"97"	"1"	"4"	"1.25"	"5"	"1"
"19"	"18"	"18"	"0"	"1"	"19"	"57"	"0"	"0"	"2"	"8"	"-13988"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-13988"	"2"	"8"	"1"	"4"	"1"
"19"	"19"	"19"	"0"	"1"	"18"	"57"	"0"	"0"	"0.25"	"1"	"-13988"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-13988"	"0.25"	"1"	"0.25"	"1"	"1"
"19"	"21"	"21"	"0"	"1"	"17"	"57"	"0"	"0"	"0.75"	"3"	"-13988"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-13988"	"1.5"	"6"	"0.5"	"2"	"0"
