line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur	note
"17"	"1"	"1"	"0"	"0"	"2"	"29"	"0"	"0"	"0.5"	"2"	"32"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"53"	"0.5"	"2"	"0.5"	"2"	"0"
"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"17"	"1"	"1"	"0"	"0"	"2"	"29"	"0"	"0"	"0.5"	"2"	"44"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"53"	"0.5"	"2"	"0.5"	"2"	"1"
"17"	"2"	"2"	"0"	"0"	"1"	"29"	"0"	"0"	"0.5"	"2"	"77"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"75"	"0.75"	"3"	"0.25"	"1"	"1"
"17"	"2"	"2"	"0"	"0"	"1"	"29"	"0"	"0"	"0.5"	"2"	"89"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"75"	"0.75"	"3"	"0.25"	"1"	"1"
"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18"	"1"	"1"	"0"	"0"	"2"	"29"	"0.5"	"2"	"0.5"	"2"	"53"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"32"	"0"	"0"	"0.5"	"2"	"34"	"1"	"4"	"0.5"	"2"	"1"
"18"	"1"	"1"	"0"	"0"	"2"	"29"	"0.5"	"2"	"0.5"	"2"	"60"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"32"	"0"	"0"	"0.5"	"2"	"34"	"1"	"4"	"0.5"	"2"	"1"
"18"	"1"	"1"	"0"	"0"	"2"	"29"	"0.5"	"2"	"0.5"	"2"	"65"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"32"	"0"	"0"	"0.5"	"2"	"34"	"1"	"4"	"0.5"	"2"	"1"
"19"	"2"	"2"	"0"	"0"	"1"	"29"	"0.75"	"3"	"0.25"	"1"	"75"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"77"	"0"	"0"	"0.5"	"2"	"76"	"1"	"4"	"0.25"	"1"	"1"
"19"	"2"	"2"	"0"	"0"	"1"	"29"	"0.75"	"3"	"0.25"	"1"	"87"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"77"	"0"	"0"	"0.5"	"2"	"76"	"1"	"4"	"0.25"	"1"	"1"
"20"	"1"	"1"	"0"	"0"	"2"	"29"	"1"	"4"	"0.5"	"2"	"34"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"53"	"0.5"	"2"	"0.5"	"2"	"53"	"1.5"	"6"	"0.5"	"2"	"0"
"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"20"	"1"	"1"	"0"	"0"	"2"	"29"	"1"	"4"	"0.5"	"2"	"46"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"53"	"0.5"	"2"	"0.5"	"2"	"53"	"1.5"	"6"	"0.5"	"2"	"1"
"20"	"2"	"2"	"0"	"0"	"1"	"29"	"1"	"4"	"0.25"	"1"	"76"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"75"	"0.75"	"3"	"0.25"	"1"	"77"	"1.25"	"5"	"0.25"	"1"	"1"
"20"	"2"	"2"	"0"	"0"	"1"	"29"	"1"	"4"	"0.25"	"1"	"88"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"75"	"0.75"	"3"	"0.25"	"1"	"77"	"1.25"	"5"	"0.25"	"1"	"1"
"21"	"2"	"2"	"0"	"0"	"1"	"29"	"1.25"	"5"	"0.25"	"1"	"77"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"76"	"1"	"4"	"0.25"	"1"	"78"	"1.5"	"6"	"0.5"	"2"	"1"
"21"	"2"	"2"	"0"	"0"	"1"	"29"	"1.25"	"5"	"0.25"	"1"	"89"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"76"	"1"	"4"	"0.25"	"1"	"78"	"1.5"	"6"	"0.5"	"2"	"1"
"23"	"1"	"1"	"0"	"0"	"2"	"30"	"1.5"	"6"	"0.5"	"2"	"53"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"34"	"1"	"4"	"0.5"	"2"	"34"	"2"	"8"	"0.5"	"2"	"1"
"23"	"1"	"1"	"0"	"0"	"2"	"30"	"1.5"	"6"	"0.5"	"2"	"58"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"34"	"1"	"4"	"0.5"	"2"	"34"	"2"	"8"	"0.5"	"2"	"1"
"23"	"1"	"1"	"0"	"0"	"2"	"30"	"1.5"	"6"	"0.5"	"2"	"61"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"34"	"1"	"4"	"0.5"	"2"	"34"	"2"	"8"	"0.5"	"2"	"1"
"23"	"2"	"2"	"0"	"0"	"1"	"30"	"1.5"	"6"	"0.5"	"2"	"78"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"77"	"1.25"	"5"	"0.25"	"1"	"77"	"2.25"	"9"	"0.25"	"1"	"1"
"23"	"2"	"2"	"0"	"0"	"1"	"30"	"1.5"	"6"	"0.5"	"2"	"90"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"77"	"1.25"	"5"	"0.25"	"1"	"77"	"2.25"	"9"	"0.25"	"1"	"1"
"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"24"	"1"	"1"	"0"	"0"	"2"	"30"	"2"	"8"	"0.5"	"2"	"34"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"53"	"1.5"	"6"	"0.5"	"2"	"51"	"2.5"	"10"	"0.5"	"2"	"0"
"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
