line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur	note
"17"	"1"	"1"	"0"	"0"	"3"	"102"	"0"	"0"	"0.5"	"1"	"33"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"35"	"1"	"2"	"0.5"	"1"	"1"
"17"	"4"	"4"	"0"	"0"	"1"	"102"	"0"	"0"	"0.5"	"1"	"77"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"77"	"0.5"	"1"	"0.5"	"1"	"1"
"18"	"2"	"2"	"0"	"0"	"2"	"102"	"0.5"	"1"	"0.5"	"1"	"65"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"63"	"1.5"	"3"	"0.5"	"1"	"1"
"18"	"2"	"2"	"0"	"0"	"2"	"102"	"0.5"	"1"	"0.5"	"1"	"72"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"63"	"1.5"	"3"	"0.5"	"1"	"1"
"18"	"2"	"2"	"0"	"0"	"2"	"102"	"0.5"	"1"	"0.5"	"1"	"77"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"63"	"1.5"	"3"	"0.5"	"1"	"1"
"18"	"4"	"4"	"0"	"0"	"1"	"102"	"0.5"	"1"	"0.5"	"1"	"77"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"77"	"0"	"0"	"0.5"	"1"	"77"	"1"	"2"	"0.5"	"1"	"1"
"19"	"1"	"1"	"0"	"0"	"3"	"102"	"1"	"2"	"0.5"	"1"	"35"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"33"	"0"	"0"	"0.5"	"1"	"37"	"2"	"4"	"0.5"	"1"	"1"
"19"	"4"	"4"	"0"	"0"	"1"	"102"	"1"	"2"	"0.5"	"1"	"77"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"77"	"0.5"	"1"	"0.5"	"1"	"80"	"1.5"	"3"	"0.5"	"1"	"0"
"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"20"	"2"	"2"	"0"	"0"	"2"	"102"	"1.5"	"3"	"0.5"	"1"	"63"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"65"	"0.5"	"1"	"0.5"	"1"	"61"	"2.5"	"5"	"0.5"	"1"	"1"
"20"	"2"	"2"	"0"	"0"	"2"	"102"	"1.5"	"3"	"0.5"	"1"	"70"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"65"	"0.5"	"1"	"0.5"	"1"	"61"	"2.5"	"5"	"0.5"	"1"	"1"
"20"	"2"	"2"	"0"	"0"	"2"	"102"	"1.5"	"3"	"0.5"	"1"	"75"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"65"	"0.5"	"1"	"0.5"	"1"	"61"	"2.5"	"5"	"0.5"	"1"	"1"
"20"	"4"	"4"	"0"	"0"	"1"	"102"	"1.5"	"3"	"0.5"	"1"	"80"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"77"	"1"	"2"	"0.5"	"1"	"77"	"2"	"4"	"0.5"	"1"	"0"
"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"21"	"1"	"1"	"0"	"0"	"3"	"102"	"2"	"4"	"0.5"	"1"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"35"	"1"	"2"	"0.5"	"1"	"36"	"3"	"6"	"0.5"	"1"	"1"
"21"	"4"	"4"	"0"	"0"	"1"	"102"	"2"	"4"	"0.5"	"1"	"77"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"80"	"1.5"	"3"	"0.5"	"1"	"76"	"2.5"	"5"	"1.5"	"3"	"1"
"23"	"2"	"2"	"0"	"0"	"2"	"103"	"2.5"	"5"	"0.5"	"1"	"61"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"63"	"1.5"	"3"	"0.5"	"1"	"60"	"3.5"	"7"	"0.5"	"1"	"1"
"23"	"2"	"2"	"0"	"0"	"2"	"103"	"2.5"	"5"	"0.5"	"1"	"68"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"63"	"1.5"	"3"	"0.5"	"1"	"60"	"3.5"	"7"	"0.5"	"1"	"1"
"23"	"2"	"2"	"0"	"0"	"2"	"103"	"2.5"	"5"	"0.5"	"1"	"73"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"63"	"1.5"	"3"	"0.5"	"1"	"60"	"3.5"	"7"	"0.5"	"1"	"1"
"23"	"4"	"4"	"0"	"0"	"1"	"103"	"2.5"	"5"	"1.5"	"3"	"76"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"77"	"2"	"4"	"0.5"	"1"	"81"	"4"	"8"	"0.5"	"1"	"1"
"24"	"1"	"1"	"0"	"0"	"3"	"103"	"3"	"6"	"0.5"	"1"	"36"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"37"	"2"	"4"	"0.5"	"1"	"37"	"4"	"8"	"0.5"	"1"	"1"
"25"	"2"	"2"	"0"	"0"	"2"	"103"	"3.5"	"7"	"0.5"	"1"	"60"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"61"	"2.5"	"5"	"0.5"	"1"	"59"	"4.5"	"9"	"0.5"	"1"	"1"
"25"	"2"	"2"	"0"	"0"	"2"	"103"	"3.5"	"7"	"0.5"	"1"	"67"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"61"	"2.5"	"5"	"0.5"	"1"	"59"	"4.5"	"9"	"0.5"	"1"	"1"
"25"	"2"	"2"	"0"	"0"	"2"	"103"	"3.5"	"7"	"0.5"	"1"	"72"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"61"	"2.5"	"5"	"0.5"	"1"	"59"	"4.5"	"9"	"0.5"	"1"	"1"
"26"	"1"	"1"	"0"	"0"	"3"	"103"	"4"	"8"	"0.5"	"1"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"36"	"3"	"6"	"0.5"	"1"	"38"	"5"	"10"	"0.5"	"1"	"1"
"26"	"4"	"4"	"0"	"0"	"1"	"103"	"4"	"8"	"0.5"	"1"	"81"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"76"	"2.5"	"5"	"1.5"	"3"	"78"	"4.5"	"9"	"0.5"	"1"	"0"
"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"27"	"2"	"2"	"0"	"0"	"2"	"103"	"4.5"	"9"	"0.5"	"1"	"59"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"3.5"	"7"	"0.5"	"1"	"58"	"5.5"	"11"	"0.5"	"1"	"1"
"27"	"2"	"2"	"0"	"0"	"2"	"103"	"4.5"	"9"	"0.5"	"1"	"66"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"3.5"	"7"	"0.5"	"1"	"58"	"5.5"	"11"	"0.5"	"1"	"1"
