line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur	note
"19"	"1"	"1"	"0"	"1"	"13"	"47"	"0"	"0"	"3.5"	"7"	"46"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"45"	"3.5"	"7"	"0.5"	"1"	"1"
"19"	"3"	"3"	"0"	"2"	"12"	"47"	"0"	"0"	"2"	"4"	"61"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"62"	"2"	"4"	"3"	"6"	"0"
"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"19"	"5"	"5"	"0"	"2"	"11"	"47"	"0"	"0"	"0.5"	"1"	"65"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"67"	"0.5"	"1"	"0.5"	"1"	"0"
"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"19"	"7"	"7"	"0"	"2"	"10"	"47"	"0"	"0"	"1.5"	"3"	"74"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"71"	"1.5"	"3"	"1"	"2"	"0"
"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"19"	"9"	"9"	"0"	"1"	"9"	"47"	"0"	"0"	"0.5"	"1"	"56"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"55"	"1"	"2"	"0.5"	"1"	"1"
"19"	"13"	"13"	"0"	"2"	"6"	"47"	"0"	"0"	"1"	"2"	"55"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"58"	"1"	"2"	"1"	"2"	"1"
"19"	"14"	"14"	"0"	"1"	"5"	"47"	"0"	"0"	"2"	"4"	"55"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"74"	"3"	"6"	"1"	"2"	"1"
"19"	"15"	"15"	"0"	"1"	"4"	"47"	"0"	"0"	"0.5"	"1"	"75"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"74"	"0.5"	"1"	"0.5"	"1"	"0"
"19"	"17"	"17"	"0"	"1"	"3"	"47"	"0"	"0"	"0.5"	"1"	"64"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"63"	"0.5"	"1"	"0.5"	"1"	"0"
"19"	"19"	"19"	"0"	"1"	"2"	"47"	"0"	"0"	"0.5"	"1"	"70"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"69"	"0.5"	"1"	"0.5"	"1"	"0"
"20"	"5"	"5"	"0"	"2"	"11"	"47"	"0.5"	"1"	"0.5"	"1"	"67"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"65"	"0"	"0"	"0.5"	"1"	"67"	"1"	"2"	"2"	"4"	"0"
"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"20"	"15"	"15"	"0"	"1"	"4"	"47"	"0.5"	"1"	"0.5"	"1"	"74"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"75"	"0"	"0"	"0.5"	"1"	"70"	"1"	"2"	"0.5"	"1"	"1"
"20"	"17"	"17"	"0"	"1"	"3"	"47"	"0.5"	"1"	"0.5"	"1"	"63"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"0"	"0.5"	"1"	"59"	"1"	"2"	"0.5"	"1"	"1"
"20"	"19"	"19"	"0"	"1"	"2"	"47"	"0.5"	"1"	"0.5"	"1"	"69"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"70"	"0"	"0"	"0.5"	"1"	"68"	"1"	"2"	"0.5"	"1"	"1"
"21"	"5"	"5"	"0"	"2"	"11"	"47"	"1"	"2"	"2"	"4"	"67"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"67"	"0.5"	"1"	"0.5"	"1"	"65"	"3"	"6"	"2"	"4"	"0"
"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"21"	"9"	"9"	"0"	"1"	"9"	"47"	"1"	"2"	"0.5"	"1"	"55"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"56"	"0"	"0"	"0.5"	"1"	"55"	"1.5"	"3"	"0.5"	"1"	"1"
"21"	"13"	"13"	"0"	"2"	"6"	"47"	"1"	"2"	"1"	"2"	"58"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"0"	"1"	"2"	"58"	"2"	"4"	"1"	"2"	"1"
