line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur	note
"18"	"3"	"3"	"0"	"1"	"20"	"553"	"0"	"0"	"0.5"	"2"	"64"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"65"	"11.5"	"46"	"0.25"	"1"	"0"
"18"	"3"	"3"	"0"	"1"	"20"	"553"	"0"	"0"	"0.5"	"2"	"69"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"65"	"11.5"	"46"	"0.25"	"1"	"1"
"18"	"5"	"5"	"0"	"1"	"19"	"553"	"0"	"0"	"0.5"	"2"	"72"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"77"	"10.25"	"41"	"0.25"	"1"	"0"
"18"	"7"	"7"	"0"	"1"	"18"	"553"	"0"	"0"	"0.5"	"2"	"71"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"81"	"1.25"	"5"	"0.25"	"1"	"0"
"18"	"9"	"9"	"0"	"1"	"17"	"553"	"0"	"0"	"0.5"	"2"	"71"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"81"	"1.25"	"5"	"0.25"	"1"	"0"
"18"	"18"	"18"	"0"	"1"	"11"	"553"	"0"	"0"	"0.5"	"2"	"-13988"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"1"
"18"	"27"	"27"	"0"	"2"	"6"	"553"	"0"	"0"	"0.5"	"2"	"64"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"70"	"0.5"	"2"	"0.5"	"2"	"0"
"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"18"	"33"	"33"	"0"	"1"	"3"	"553"	"0"	"0"	"0.5"	"2"	"65"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"0"
"18"	"34"	"34"	"0"	"1"	"2"	"553"	"0"	"0"	"0.5"	"2"	"72"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"0"
